theta1	omega1	alpha1	theta2	omega2	alpha2
4.566434588123705063e-01	7.864047952268037323e-01	-3.048327407117708887e+00	-1.558791831932440530e+00	7.223020178100152400e-01	4.389324601550865346e+00
3.698960393144528624e-01	-8.616058133568338384e-02	-1.570571932093034473e+00	-1.320441325608567418e+00	2.923235044715678521e-01	5.324268964916717195e+00
4.111127241841792679e-01	7.341804404386297334e-01	-3.474929500857773412e+00	-1.480328261388104583e+00	4.005401081357806703e-02	4.488248805942598452e+00
4.116500816988609701e-01	2.412716040641353921e-01	-2.081068230236343020e+00	-1.609432729225159120e+00	7.026268870232896813e-01	5.404231808260720804e+00
4.681618172592253990e-01	1.078989210465104431e+00	-3.900805233559243135e+00	-1.537740996721980169e+00	-2.318034147875991380e-01	4.344086535915623770e+00
3.181272271318813516e-01	8.145345698447975513e-02	-3.397456503685457818e+00	-1.420361625457106758e+00	1.206896181603456242e-01	3.741930506946137491e+00
3.764920527383600612e-01	5.533449949882427443e-01	-3.791440698671035836e+00	-1.730307566565451260e+00	6.977798500172092133e-01	4.753294135698144629e+00
6.292185761773210206e-01	7.406891939858876173e-01	-4.835784593699136380e+00	-1.543181991079053850e+00	3.203085334955245167e-01	4.945506989988376567e+00
5.886238481593604188e-01	3.781903652908670255e-01	-3.776659740297587664e+00	-1.397272238455866455e+00	3.586455246658343254e-01	4.060076550383378446e+00
5.225433470119933421e-01	3.925580853389736280e-01	-4.135213376903993598e+00	-1.420228455129706635e+00	1.511864291169929264e-01	3.573986476848248106e+00
5.514435111999225203e-01	6.411523512829608862e-01	-3.896692649670379538e+00	-1.422585865168095820e+00	2.592046254448197029e-01	4.755348926566082213e+00
4.620004105331197986e-01	1.215932801338432290e+00	-3.151676676678574207e+00	-1.602030588149209622e+00	2.690365957164194688e-01	5.443897701308736181e+00
5.707812264215302855e-01	4.844746135064984527e-01	-3.754951723023601140e+00	-1.564674341316783623e+00	5.610136208308981187e-01	4.530093441538591392e+00
5.478388805988858579e-01	4.656176535242491088e-01	-5.053729412072673455e+00	-1.818662253744771862e+00	1.063597738819207938e+00	4.850814952739922248e+00
6.781965148338844340e-01	5.838335555014185774e-01	-4.512898413583761759e+00	-1.640448316890553038e+00	4.487744683885414587e-01	5.082474571536339525e+00
4.524511929341279992e-01	3.671263340509520745e-01	-3.276486561255845587e+00	-1.372350914917952025e+00	1.388034445854320897e-01	4.088287371777877155e+00
3.104571986104386339e-01	1.732040611981301992e-01	-3.793615076822710375e+00	-1.714304529401183830e+00	4.697555310192237932e-01	3.218382197249557208e+00
4.180117048416169268e-01	3.820718758491546962e-01	-5.946495336913240948e+00	-1.553146278850943363e+00	8.218705342721051021e-01	3.825422611447472310e+00
3.884519068223410976e-01	5.817814425579292958e-01	-4.460129758897328323e+00	-1.613028420185538492e+00	1.122347928953872698e+00	2.199719692288312434e+00
3.624596053650918082e-01	2.728689755477238799e-01	-5.478030353552541420e+00	-1.560747700273752203e+00	1.155215627854304428e+00	3.631923217817832672e+00
5.448038969622435168e-01	6.271692091004889003e-01	-4.500995770479204516e+00	-1.879293471836984253e+00	3.986870672329760890e-01	4.761996479698016316e+00
4.781718218104914486e-01	6.611823729297436336e-02	-3.572516255577418143e+00	-1.628794596498918779e+00	1.273080774208745325e+00	3.900894722609183241e+00
3.388548148120878456e-01	1.997439620147269945e-01	-5.706559885213369654e+00	-1.113874708906367861e+00	1.003541902531179364e+00	5.187951546726855767e+00
6.545176686634587293e-01	1.865311532483530099e-01	-4.690476472877161740e+00	-1.188747541687800169e+00	6.251350680975159557e-01	2.790027516989433298e+00
5.123902575864274223e-01	2.305109705679702636e-01	-4.175256438837897655e+00	-1.513036369395037939e+00	6.019874980098965933e-01	3.005273306925475563e+00
5.275329450773591500e-01	-2.921384993830661303e-01	-3.352293622219734814e+00	-1.195535700525672596e+00	4.676347192885187409e-01	3.712363905942084763e+00
5.785146210849436699e-01	-3.004520723039287300e-01	-5.028878965078437346e+00	-1.342819627133176041e+00	7.718153540262573387e-01	3.951690491383571313e+00
4.807794707932306344e-01	3.035455565528731858e-01	-3.459015128085942692e+00	-1.660607475180100767e+00	9.330714276994582779e-01	3.479236009996999446e+00
4.228257589507592451e-01	-9.884864879394343606e-02	-5.801676138817807526e+00	-1.646130823384381880e+00	1.465910700933459765e+00	4.961505694327079219e+00
5.715473043110244067e-01	-3.227483304515625373e-01	-5.099799169029966883e+00	-1.501901405666949962e+00	9.999331602228810345e-01	5.152238207548926141e+00
6.004137334920549574e-01	3.744375279846551829e-01	-5.317520169238250993e+00	-1.553835306376460501e+00	1.055789046078914994e+00	4.843681054889974469e+00
6.274079978489666143e-01	4.776942985778016154e-02	-4.584458321125974400e+00	-1.487879110635403013e+00	8.309071764193516341e-01	3.221300409941241671e+00
4.527810097381863574e-01	-2.171803230833728171e-01	-5.285253301283349359e+00	-1.513688865193602684e+00	9.986760620362469254e-01	3.495947699457242486e+00
5.414192471447794031e-01	-2.126337487783699909e-01	-4.953182565747905386e+00	-1.544668892696998697e+00	1.371431446463750703e+00	4.745582326703267739e+00
3.590096205949711572e-01	-2.587030198091966327e-01	-6.270428615256612659e+00	-1.236872038290542264e+00	9.640861817183432603e-01	4.831166666446677915e+00
4.999429401658151972e-01	5.040775400016601904e-02	-4.519166126794257110e+00	-1.413905139400563948e+00	1.009098084673439200e+00	4.112711104735511825e+00
5.247625145396678237e-01	8.759796533862287959e-03	-4.879058893630668692e+00	-1.595604017222820747e+00	5.425134328526668437e-01	4.367662898713295938e+00
5.364811968037621615e-01	-3.643991486713297201e-01	-3.280011279059946716e+00	-1.439208223647653551e+00	7.956996230721948837e-01	4.643181456115547334e+00
5.980183375063059525e-01	-7.003725620943208885e-02	-3.529756728743255856e+00	-1.696067303182814845e+00	9.862231239228022028e-01	4.384894329250544232e+00
7.923643214325102324e-01	-1.166662294804693828e-01	-6.394087965210664137e+00	-1.357778119795681970e+00	9.602603142416370474e-01	4.436710598511846015e+00
4.459012155534399224e-01	1.114204466871315802e-01	-5.317640700101847528e+00	-1.588119151267588069e+00	1.290014968221735003e+00	3.144495657608159966e+00
6.263313525351451583e-01	-1.677652010764411339e-01	-3.806369247719471716e+00	-1.546662486371970902e+00	1.532143680596492086e+00	4.456379940821437735e+00
5.954749969775039453e-01	-4.410899970075045085e-01	-5.703918074463618204e+00	-1.009405866553346520e+00	1.257599102590372997e+00	5.381796426912060838e+00
4.296569848946512615e-01	-2.392568047950259236e-01	-4.590419997052848977e+00	-1.551173560511689420e+00	1.003441457737970888e+00	2.770977490525906806e+00
5.951704772715851188e-01	-9.733388288396685462e-02	-5.041926072333104081e+00	-1.484470250647398348e+00	1.367235528010626311e+00	3.638352489928863953e+00
4.501826351205254206e-01	-1.977788677505314119e-01	-6.922315988518919383e+00	-1.487556779393390372e+00	1.459386225137497384e+00	3.473311492696178782e+00
6.032555837722106684e-01	2.374292972918379263e-02	-5.111018151502592310e+00	-1.006192214260921425e+00	1.096916536991127789e+00	4.541731657834286118e+00
4.732450083829925491e-01	9.099694456358614625e-02	-3.331184929819587470e+00	-1.330425708896872061e+00	1.082395941070616763e+00	3.918381310535526296e+00
5.029202865899041752e-01	-2.297645252348723688e-01	-5.697265446325022076e+00	-1.350950053159515107e+00	1.426457307386826745e+00	4.455451624240461150e+00
3.786898003568119897e-01	-3.641427536180064650e-01	-6.402442525314476995e+00	-1.486357969533738554e+00	1.502962551489684717e+00	4.207115174034441019e+00
5.312070478474058000e-01	-9.580262260961081022e-01	-3.790227728113663375e+00	-1.192953675197227614e+00	1.388728102007054988e+00	4.419839555375592255e+00
4.886052706141473245e-01	-8.396244908536605323e-01	-5.261937829630865870e+00	-1.665619166889952485e+00	7.652148262940762224e-01	5.028899612610601366e+00
5.313490045030251352e-01	-3.572283861923461479e-01	-3.453446882054051592e+00	-1.410872339284030552e+00	1.238329356588270258e+00	3.956112494970970950e+00
6.553785513931364992e-01	-3.123739441267597283e-01	-4.357274764747832485e+00	-1.366881053801238366e+00	8.040256776456067289e-01	4.073776375374660752e+00
4.339795393144226798e-01	-2.680273326034708914e-01	-4.365676626417205775e+00	-1.477187142355715244e+00	1.743711909558261608e+00	4.508393706555614777e+00
4.342253737571518113e-01	-7.675062336401590191e-01	-5.591720667451633986e+00	-1.484437846506728942e+00	1.026901138728933516e+00	5.043397466374149651e+00
7.238397989010486588e-01	-7.875012683407844882e-03	-5.841326826610663048e+00	-1.320935532397462309e+00	7.977130184318681483e-01	3.004052806682311338e+00
5.341970572664191952e-01	-4.990414610261008077e-01	-6.081770820503516362e+00	-1.098138458526836114e+00	9.248179338346484979e-01	5.279519462635096083e+00
5.201145971804468360e-01	-1.010016660060226279e+00	-6.930444036350753123e+00	-1.125774454735239294e+00	1.360719756619349408e+00	5.471276939166427766e+00
4.155633360398814924e-01	-4.676844462773196431e-01	-4.907290995753186280e+00	-1.384216612585585926e+00	1.192480582418339541e+00	5.830615924630381031e+00
4.859303213863696014e-01	-1.381648738386207942e+00	-3.985591319468765992e+00	-1.247305942021299519e+00	2.300429726079987525e+00	6.080925101809912192e+00
6.148451573624860167e-01	-1.022719812447260068e+00	-4.136537072791879766e+00	-1.307754791127806238e+00	5.589587823014228185e-01	5.157480729330308655e+00
4.445514165433898102e-01	-8.845904357385132588e-01	-6.249313011765362802e+00	-1.412752093567268385e+00	8.745475001122882119e-01	4.496811320143891955e+00
3.966518375960539911e-01	-5.808188774383481467e-01	-5.438415480586434647e+00	-1.565259741914434066e+00	1.044134885339065955e+00	5.257217168722800871e+00
3.431659880218388969e-01	-3.731526880468505336e-02	-6.334208355461704798e+00	-1.306861303002713193e+00	2.394866277876995131e+00	3.184124168558216894e+00
3.486984544839686895e-01	-9.351064713774561721e-01	-4.386050408475031581e+00	-9.945999088824800660e-01	1.311460925826662738e+00	4.018050899568958556e+00
5.447092948874542317e-01	-8.598539529857873731e-01	-6.195798750247091036e+00	-1.517636348548019987e+00	1.435512178049628496e+00	5.191118106221717099e+00
6.505691534178426050e-01	-2.984196171737957259e-01	-5.536494500252492124e+00	-1.011047674946510266e+00	1.485863696946750023e+00	5.368619805297119463e+00
4.181218666841174936e-01	-7.732107052935220937e-01	-5.421172760592083861e+00	-1.008913904197723310e+00	1.407555693472772429e+00	5.230735450758631444e+00
5.858502554283895325e-01	-7.828055054816556169e-01	-5.601913579684223876e+00	-1.031716166921447853e+00	1.067628566049139804e+00	5.383394982865223000e+00
2.679457592269434141e-01	-8.625132327786755315e-01	-4.392635564826436578e+00	-1.317779529860889198e+00	1.293056024653067793e+00	4.247946606021592686e+00
3.566810397925983533e-01	-7.578521821941649472e-01	-3.991771615776844584e+00	-1.176224611186452718e+00	1.590134813383327961e+00	5.690725192343615291e+00
5.983044376872225234e-01	-1.439434119413928403e+00	-7.029698160470583268e+00	-9.698480596417534683e-01	1.978417995765799242e+00	5.986139792280856575e+00
4.599694734116190897e-01	-1.174657252102026428e+00	-5.042105442971079654e+00	-1.339103484926218668e+00	2.230309913611410177e+00	5.190550572140320895e+00
2.824156767189939243e-01	-8.980550660231793048e-01	-5.955657819688115140e+00	-1.072119948039177428e+00	1.599408629850940899e+00	4.429927725278302475e+00
4.286397902063674437e-01	-6.871544828610653965e-01	-5.839485579290646378e+00	-1.258143195513963253e+00	2.281341493873910498e+00	4.941703946764909539e+00
3.606809003231695732e-01	-1.027118215958619185e+00	-5.937656836554221051e+00	-1.065364597301240446e+00	1.777722786341239702e+00	5.933692706926237292e+00
5.229752082480122466e-01	-1.316987170382764694e+00	-6.686387259489588786e+00	-1.190048073709048193e+00	1.823166258743298851e+00	4.722796584567639400e+00
3.165781548565939629e-01	-1.507220737200415162e+00	-5.181447359377384210e+00	-1.103262241171305780e+00	1.578449071287674643e+00	5.750601004284487949e+00
4.521798185368200995e-01	-3.020946507536528269e-01	-5.303550648939296508e+00	-9.723917323612476515e-01	1.569711530412961853e+00	5.231246552383669091e+00
3.836205448191771228e-01	-9.461132094774713508e-01	-4.954024776419799991e+00	-9.819223275646729032e-01	2.085274919222608325e+00	4.052863625141807091e+00
3.772592895611223685e-01	-1.472811359898271499e+00	-5.560349413296600929e+00	-8.383687792989458210e-01	1.988686889421313220e+00	4.767042268566196839e+00
3.477257570802764763e-01	-1.878401538676632399e+00	-6.633752810335524330e+00	-8.968632889233220107e-01	2.020246730132294832e+00	4.568800022100677261e+00
3.903646760225212842e-01	-1.265987382562705044e+00	-5.294615346175882031e+00	-7.475826805828482691e-01	1.659277916962867749e+00	4.562847664280006654e+00
3.910594710213780578e-01	-1.955636014284179325e+00	-4.709381149193543337e+00	-1.075879677150244573e+00	1.718018595728534992e+00	6.230858038656878151e+00
4.598832657747115027e-01	-1.051767501143461292e+00	-4.954850161596402458e+00	-1.272582203319069016e+00	1.643770296678693121e+00	5.280741423468186646e+00
3.685092918079903579e-01	-7.648134733348110892e-01	-5.246554759725563954e+00	-9.796290342749394142e-01	2.166173704796379607e+00	5.546193692316760071e+00
2.181299495777434538e-01	-1.235563855409553158e+00	-7.651570489031577438e+00	-1.058819320248086226e+00	2.560188380502848915e+00	5.490244214618027030e+00
1.469637606157414289e-01	-1.589923507997542229e+00	-7.056909210113814446e+00	-8.972348675241399452e-01	2.257671865505685105e+00	4.677115676988798043e+00
3.584431128550383261e-01	-1.088550236620513534e+00	-5.309328593616883474e+00	-1.030789693250849570e+00	2.437424920908313641e+00	6.613877362559541950e+00
4.786796735225711807e-01	-1.435458510375463792e+00	-4.757539558811451741e+00	-8.916712622446211212e-01	2.584216539896352138e+00	6.218236984279709390e+00
3.494533793732945703e-01	-1.741066012439272059e+00	-5.715532608241830737e+00	-1.417663070281438342e+00	3.001028281993320057e+00	6.385177710430996356e+00
3.946680685054178017e-01	-1.061655642542379319e+00	-7.341221864111485473e+00	-8.333453581249105069e-01	2.559396723788803563e+00	6.506418929596994971e+00
5.925950918139057944e-01	-1.359457686708492208e+00	-3.772575284938363360e+00	-9.341522152012610158e-01	2.586977376799860284e+00	6.124052181738102618e+00
2.415245323266388411e-01	-1.427761567403979859e+00	-6.527762210175692026e+00	-9.219826090844657207e-01	2.690271018321198859e+00	6.017846044956315588e+00
3.075957079748884992e-01	-1.562719686939562314e+00	-6.667051807169951161e+00	-1.147489532778135590e+00	2.451819638734070050e+00	5.972635155905011040e+00
3.010902111355531208e-01	-1.945292832629109681e+00	-5.676937815652997266e+00	-4.542127196352668261e-01	2.655721627421022468e+00	5.072524403024000428e+00
3.155742172802716294e-01	-2.105472826622529769e+00	-4.168765817995698342e+00	-9.270110377634513954e-01	2.675545109662666121e+00	5.002274000134002030e+00
2.107199204877430176e-01	-1.849764483445305752e+00	-7.106700999828770904e+00	-9.625351858297496177e-01	2.716429802469880528e+00	6.902468188678461125e+00
2.889100092499684025e-01	-1.501643850683272996e+00	-6.336946099409559885e+00	-8.188750223837729658e-01	2.616160462612873161e+00	7.280350095261462151e+00
2.924013589202532626e-01	-1.988109021323129832e+00	-5.841269537500740405e+00	-4.440002164012641361e-01	2.835724067058757569e+00	5.379088362078007890e+00
3.232187698271714038e-01	-1.645724444012017340e+00	-6.838834914436731083e+00	-9.760423422903885537e-01	2.835845075418318206e+00	7.160540172026242267e+00
3.103380239530805218e-01	-1.377286474115559045e+00	-5.248747701131293297e+00	-8.380678530105064583e-01	2.545100638341693422e+00	6.308658936849147025e+00
2.211662506579941401e-01	-2.392181922701099861e+00	-5.158316055788958465e+00	-8.631861424347131440e-01	2.601802562883627878e+00	5.239485370630729832e+00
8.265690289692602388e-02	-1.815433670083974604e+00	-5.593592745219983620e+00	-7.380410506835939355e-01	2.356051531491676787e+00	6.928298810431240184e+00
3.293759542612451074e-01	-1.915400540366737570e+00	-6.766705513213747913e+00	-7.460772197300177266e-01	2.932705762897356294e+00	7.036287683356192701e+00
1.506791213843671484e-01	-1.986536877253602507e+00	-6.040565210381863004e+00	-6.630825235905077886e-01	2.980698163332107242e+00	6.868354815597393248e+00
3.012417346029439558e-01	-2.014744903924882813e+00	-7.282079165817364697e+00	-9.027504203928951032e-01	2.762726055095930722e+00	6.721518783059239333e+00
4.999655066768764200e-02	-1.644450672791038848e+00	-4.459971685305535338e+00	-4.965752073919787457e-01	2.777884367653675746e+00	6.935257505245095544e+00
6.036211178037698133e-02	-2.096766744124021642e+00	-6.358311572310601179e+00	-7.161101691000284486e-01	2.295937117937331795e+00	7.004105815393646850e+00
-5.870837241776211135e-02	-1.844748032675920690e+00	-5.125151291744713511e+00	-6.055349141446303429e-01	2.876024517319855534e+00	5.890401870407489859e+00
-2.949457382152197160e-02	-2.072090559894947059e+00	-6.905131147754647536e+00	-5.811009941623933583e-01	3.219769821992627179e+00	7.146471583976976127e+00
3.271791400890440571e-02	-1.645425799587331372e+00	-5.586386983608162993e+00	-7.138178430029905597e-01	2.690054671883009618e+00	6.774565776907941483e+00
2.282233447761266021e-01	-2.205344316976613150e+00	-5.742692103084078958e+00	-5.833348208864153062e-01	2.746914098625738987e+00	6.193591929541186758e+00
1.652063469897249726e-01	-2.476754042746507345e+00	-6.822032301056270676e+00	-6.578772718550823795e-01	3.145421777942094987e+00	6.816425310827584738e+00
9.949743526084256495e-02	-2.396802982956999006e+00	-4.953053603703043706e+00	-5.316146964665373620e-01	3.720626114571063514e+00	7.065252594385567519e+00
1.659694839320319248e-01	-1.824507367071637409e+00	-4.100272540374898966e+00	-7.782157113046632713e-01	2.931071982579310564e+00	7.019123790801859997e+00
1.014263189369087881e-01	-2.337727351312507640e+00	-5.426303170792465380e+00	-4.843361456379481345e-01	3.387359581662623853e+00	6.192588053389092906e+00
9.510106586228142533e-02	-2.196236533236073818e+00	-5.264409495354335000e+00	-6.420133193200776578e-01	2.976709211059931803e+00	7.303106539793247975e+00
-9.792544694855076504e-03	-1.710336933362301082e+00	-2.566586512856498192e+00	-5.024723480234871698e-01	3.378599581286906517e+00	5.442210665279359816e+00
1.905221896192283437e-01	-2.392454564371553793e+00	-3.098760429922686299e+00	-3.835498421007688674e-01	3.445377623318373939e+00	5.659380827361223609e+00
3.020448333043609240e-02	-2.508157696857453267e+00	-4.032666760280566365e+00	-3.606873317018304270e-01	3.432443053254870424e+00	5.168101957602864616e+00
-9.957839700832743501e-02	-2.845149380512420834e+00	-6.389395790747207649e+00	-2.843861997248048334e-01	3.414447878737627562e+00	5.943654883465948835e+00
1.288487073553454265e-01	-2.483503939596652721e+00	-4.580125881940189103e+00	-6.990453166686683151e-01	3.406499179974721070e+00	6.912882638450998485e+00
-2.429317598425835556e-02	-1.962153194646086174e+00	-2.549071426396421813e+00	-5.414548197246797923e-01	3.495271748356484132e+00	5.559841838423831284e+00
4.473759674030354516e-02	-2.010779747732371447e+00	-4.297230635553813904e+00	-4.148461935704387815e-01	3.595187406962099264e+00	4.625490033400843970e+00
5.112011002414004052e-02	-2.519697916183763819e+00	-3.049351746229644888e+00	-3.147679516070974182e-01	3.828682087021067382e+00	5.748966636848051870e+00
3.715955850564431340e-03	-2.503399363778128439e+00	-3.221593893783881501e+00	-7.611726994001095647e-01	2.686010326313837293e+00	4.243111511351422394e+00
-1.413578745218535548e-01	-2.260812844943971722e+00	-2.196915531900110352e+00	-3.916101683663132382e-01	3.760013486870096955e+00	4.029881095450106088e+00
-7.205451199220488934e-03	-2.652098765864342678e+00	-8.923445301517873851e-01	-3.058935198635420738e-01	3.079953737197126173e+00	4.021359156227802600e+00
-1.069930226157093101e-01	-2.339857100908037779e+00	-1.827037324496979531e+00	-4.520994353297310697e-01	3.733344660784109870e+00	3.175763296714685158e+00
-3.677748811676491425e-02	-2.146197513676377344e+00	-2.425935342075332457e+00	-3.485881392194499218e-01	3.417487149940185098e+00	2.695953593710621821e+00
-7.356000947867524786e-02	-2.748205867853697804e+00	-1.855109438648878895e+00	-4.892162822609151807e-01	4.061641865606199886e+00	3.500104082118904003e+00
-2.257106360007092305e-01	-2.531763269566261076e+00	1.610010843570981010e+00	-4.037827159724216575e-02	2.935865905772452322e+00	2.989366241437821259e+00
-1.075463199108464413e-01	-2.514785593560951771e+00	-1.674076076705576011e+00	-3.195774731308717032e-01	4.509439371785859407e+00	2.461513664667526857e+00
-1.355131958137842374e-01	-2.316054251259191510e+00	2.236429917781875609e+00	-2.779656068034351279e-01	3.613919536271954946e+00	2.130811773346858118e+00
-1.633426763740150334e-01	-2.513436062416436467e+00	1.561904185144270762e+00	-3.665691184448754414e-01	3.988692941141954051e+00	1.482068761126605905e+00
-1.451415235002773418e-01	-2.977777443398033519e+00	6.335620438427829182e-01	-3.831109032542910908e-01	3.536114424297909231e+00	1.186948361818491726e-01
-1.585666627209340040e-01	-2.765261175849222930e+00	1.261449115616765093e+00	-1.795571544046863088e-01	3.233530002317124730e+00	1.318467829305846273e+00
-2.479206410964784058e-01	-2.725766765832923433e+00	2.017428056894717603e+00	-3.721667072154780653e-01	4.473779973725211079e+00	1.612861995201723353e+00
-3.018027703000721873e-01	-2.328017008254916309e+00	2.309495612887313420e+00	-5.065171605028979673e-01	3.700363621044941986e+00	-7.638589227633639789e-01
-1.999224611881187941e-01	-2.927171805050996056e+00	2.461765412475930948e+00	-2.796266986131729637e-01	2.894177327656991316e+00	-4.337798104648306063e-01
-4.141202176392375645e-01	-2.481919011828522592e+00	4.565394489839162517e+00	-2.435185703988048678e-01	3.622247923213017806e+00	-3.252540549211959675e-01
-2.142816118549793758e-01	-2.570808669588985573e+00	5.534747353845631324e+00	-1.700811231364154907e-01	3.561398575222993301e+00	-2.839705053273307911e+00
-3.812655487705731150e-01	-2.745666692888090399e+00	3.441618699827613703e+00	-1.392066570262912584e-01	4.288072703035016531e+00	-2.888018963308029541e+00
-3.327161277553425389e-01	-2.737226101627627806e+00	5.461659877394692941e+00	-7.369803319465823011e-03	3.807559061400097811e+00	-1.363838065079529649e+00
-3.000011452229942033e-01	-2.267789246820581361e+00	4.730349254040596030e+00	3.527188672785758206e-02	3.307544082174370459e+00	-2.476966075566789272e+00
-4.268198480071887513e-01	-2.330743895525003051e+00	6.032467753737790872e+00	-3.485112552777137052e-01	3.897394081399427002e+00	-1.576102225791736089e+00
-2.900809595928166562e-01	-2.677563271430401848e+00	5.909284869565139431e+00	-1.784530253730355620e-02	3.673707648045032581e+00	-2.004203204234528801e+00
-4.013890190290343440e-01	-2.537018840880357118e+00	5.808611010377251915e+00	-4.548692373204437506e-02	4.200168856113520199e+00	-1.756121571774033496e+00
-2.264603671751125036e-01	-1.880771984119860019e+00	6.203702909471207505e+00	-1.653540610431846469e-01	3.414359433401819022e+00	-3.581852218732493487e+00
-5.861212388398455708e-01	-2.120065292160588921e+00	7.299353689732445361e+00	4.913223033610501084e-02	3.438351628857620135e+00	-4.088772704629155541e+00
-5.601535175885248297e-01	-2.131687703531381484e+00	8.171027341090450591e+00	6.669034111277338805e-02	3.244124673479899190e+00	-3.629236607109052937e+00
-4.018475850086737355e-01	-2.014532209435560439e+00	6.407727573099124996e+00	1.212904077675744929e-01	3.863983227512859830e+00	-4.329331543807620086e+00
-3.289640203759903181e-01	-2.275910195148793225e+00	7.484063833338630012e+00	1.997866117196262781e-01	3.232686264359444284e+00	-4.975414155598163468e+00
-3.378216781052799100e-01	-1.960135662304111737e+00	8.241460123373748559e+00	-9.148302330393137671e-02	3.114983027718602138e+00	-4.788209587494073993e+00
-3.445573416274694267e-01	-1.463703718497494144e+00	6.955316365606801554e+00	-9.452834653886355021e-03	3.970602993935245628e+00	-4.761355069599273904e+00
-5.112766856832460238e-01	-1.590423276873090153e+00	7.318255899872399439e+00	1.198773096073092459e-01	2.867296440164609717e+00	-4.180635937778817812e+00
-4.054731709778611748e-01	-2.417465777471961008e+00	9.257451031904899708e+00	6.101463338344004228e-02	3.230222949704297353e+00	-5.405491524136178505e+00
-3.377378913758636303e-01	-1.440964015180574931e+00	7.329196870181805323e+00	1.804500285334081910e-01	3.253410425096311620e+00	-3.971468872050968546e+00
-2.735178212007190468e-01	-1.476804154808929903e+00	8.460534900152074655e+00	1.089226051168902532e-01	3.484109840050298779e+00	-5.028934155537626793e+00
-5.422721642845778067e-01	-1.356652744253253884e+00	1.001762434767559995e+01	-3.373161918678583282e-01	3.217336942426418656e+00	-3.700047518373017486e+00
-5.637072371936588944e-01	-1.929619872550703441e+00	8.567488204113280048e+00	1.108579616462106732e-01	3.515452031215608564e+00	-5.554953848768576563e+00
-3.964000721632932600e-01	-1.958273194716720456e+00	9.310849249173790199e+00	1.368788029495468794e-01	3.802347136466254440e+00	-5.558054371529279614e+00
-6.081158835086264425e-01	-1.755085654363643277e+00	7.911501543518426161e+00	2.209441263011102385e-01	2.644593561769695622e+00	-5.200746218858240510e+00
-6.357547071839169117e-01	-1.567416556055060806e+00	8.560187945667063758e+00	2.328877170819041442e-01	3.741560761989164874e+00	-5.283086000857741382e+00
-5.769813887960859589e-01	-1.485617968832109614e+00	9.182347259957339247e+00	7.434314142154901939e-02	3.537176249468908740e+00	-5.237480860464885701e+00
-7.116071935044733232e-01	-1.102221651646297929e+00	1.124561269851143486e+01	4.609720245093973379e-01	3.214305593066931976e+00	-6.317450779958101670e+00
-4.552465024867822785e-01	-1.665868246475647796e+00	9.750098561613507187e+00	3.036446016760436240e-01	3.047138353513387354e+00	-5.789908081172316479e+00
-4.991359027724271979e-01	-1.158102609801018312e+00	1.017908973344058055e+01	3.937594349781018410e-01	3.730504817498415893e+00	-5.144047602127338692e+00
-6.397841208370098620e-01	-1.507691759032029788e+00	7.321169302172323867e+00	3.119680847551912217e-01	2.905092693916654589e+00	-4.194145586035751272e+00
-4.021162450909369079e-01	-1.119023784135165123e+00	9.900667393331236354e+00	2.640973490746201802e-01	3.200403742337934343e+00	-3.973638372653198303e+00
-5.134813793058206066e-01	-1.441859092273962473e+00	9.607227300425453365e+00	5.670059054819125421e-01	2.793668115428208587e+00	-5.496986273396709421e+00
-4.543344302936348500e-01	-1.286652393682292672e+00	7.366845558580175535e+00	5.464744526101406041e-02	3.144550832897409443e+00	-5.224457763383830056e+00
-6.471386179999328858e-01	-1.684343791503747134e+00	1.048996634072139145e+01	2.208033887174037091e-01	2.996167535692461303e+00	-3.816602855101230318e+00
-7.815221229208950682e-01	-9.188299233977332836e-01	8.914242065259106340e+00	2.758972614880365604e-01	2.874366014701174699e+00	-5.203818646407060378e+00
-3.820986356473885515e-01	-1.714283432709121424e+00	8.804815056922230099e+00	6.015882927847876482e-01	3.537543854916855857e+00	-5.128740525301369146e+00
-5.829109531227706364e-01	-1.187869219986237068e+00	9.183603580471174865e+00	5.343881851981104880e-01	2.769668592283962560e+00	-5.059169465770160912e+00
-4.657305920401381139e-01	-1.559019945380375916e+00	8.845564871154103059e+00	3.387973645773235121e-01	2.548056065646734147e+00	-4.378096356955994750e+00
-6.472242753394383818e-01	-1.044511886861757111e+00	8.024774324101530354e+00	3.729887426433221576e-01	2.086715345230545804e+00	-4.792815525420371259e+00
-5.577217162639269699e-01	-1.432220366281531598e+00	1.009233990574771589e+01	5.395128654613637886e-01	2.630659251263515408e+00	-5.860741070475649295e+00
-6.337224257288510687e-01	-1.070742043906556695e+00	7.918388695387234222e+00	2.929200240033273950e-01	2.498983043036667517e+00	-5.937681135033598068e+00
-4.331403187828473667e-01	-5.488835908707001554e-01	1.050964449431755376e+01	7.106494521341472081e-02	3.851250838637595209e+00	-3.772725323967218714e+00
-6.582533651007310693e-01	-6.687939447545725447e-01	9.941342472425050758e+00	3.926617508020872616e-01	2.804958279824182998e+00	-4.617989398256074018e+00
-5.543078899038029750e-01	-4.162398448945893725e-01	1.087440406637406198e+01	4.933206646403341944e-01	2.916984549280001726e+00	-5.485006304084897089e+00
-5.391744141898147102e-01	-6.703588551696896269e-01	8.322094969276653487e+00	5.462102602571561327e-01	2.787132304090672363e+00	-6.666010202129012185e+00
