angle	angular_velocity	angular_acceleration
3.134138098614002721e-01	-1.220706397168402901e+00	-2.804918110449258428e+00
3.035770582133352491e-01	-1.621178897996304435e+00	-3.606144920563172374e+00
3.495400093746024450e-01	-1.372015012893781583e+00	-3.845169156592100901e+00
2.881809136480560363e-01	-1.258650508952038116e+00	-2.750659256642342232e+00
3.044811846418426504e-01	-1.094147094026068023e+00	-2.999883144469190466e+00
2.389417181777228616e-01	-1.279545982277654703e+00	-3.617323125349754420e+00
3.491295603701523032e-01	-1.327118998914103898e+00	-1.900181491052254090e+00
3.472891732885510230e-01	-1.138503690687735492e+00	-3.365986228780371459e+00
2.639093710642569368e-01	-1.242755689958197074e+00	-2.919286814899265003e+00
4.050080832662495411e-01	-1.408585256624752757e+00	-2.935787509191783329e+00
3.618768526844127753e-01	-1.324733988504290583e+00	-2.729396866700108948e+00
2.208582753946300714e-01	-1.419632920033624401e+00	-2.518272263145936662e+00
2.801237407115868550e-01	-1.349195275323477050e+00	-1.921970747160929527e+00
2.894935422933425095e-01	-1.320329054812144909e+00	-2.510165009415215476e+00
2.975167781748458973e-01	-1.487337374120023537e+00	-3.025953985069378405e+00
2.519355890961871847e-01	-1.626205513601495234e+00	-1.853819539706542230e+00
2.064060929244094234e-01	-1.547565904242594437e+00	-2.394454928202826682e+00
3.442617083746788986e-01	-1.358678939330360880e+00	-2.843329670895728967e+00
2.220595977034105217e-01	-1.646648997126188840e+00	-2.415857975731690921e+00
2.119159145713704617e-01	-1.286523467570537260e+00	-1.804693712763182578e+00
2.059301367194305288e-01	-1.465857087426081229e+00	-2.347301776540476670e+00
2.048932304530707849e-01	-1.652163437801729806e+00	-2.601927441249189954e+00
1.293571133877013668e-01	-1.540552417338491686e+00	-1.967371009602211007e+00
1.962348294435050100e-01	-1.256874027503194213e+00	-1.502877292236463713e+00
2.174426957866916199e-01	-1.392882765947997870e+00	-1.815325281049948725e+00
2.302093648372942059e-01	-1.682971527065441064e+00	-2.151007367725773278e+00
1.482283556497037968e-01	-1.377623185611494661e+00	-2.355438211058725084e+00
1.803857079073310499e-01	-1.610216407385250070e+00	-1.649838580987343040e+00
1.981622813104316483e-01	-1.565194691663119642e+00	-1.899810750113571256e+00
6.285891073682059460e-02	-1.307804518793011184e+00	-1.255283088280457093e+00
4.792873156969303106e-02	-1.763479647404840644e+00	-1.265454066388699950e+00
1.686072138752554850e-01	-1.799636408474114102e+00	-1.350496169349496345e+00
1.296401656128555457e-01	-1.506044997185752354e+00	-1.272064892640297762e+00
1.631981133011360940e-01	-1.697342116572541526e+00	-6.741044629079846473e-01
6.939736436303586831e-02	-1.837365421787083175e+00	-1.196234547970526529e+00
1.079057301775432492e-01	-1.667370896647913048e+00	-5.784310180926303113e-01
7.370317451559810218e-02	-1.835551136758253099e+00	-8.692025780200083318e-01
1.025992053465604736e-01	-1.906262229072349434e+00	-9.264018400150331178e-01
5.786513214336316824e-02	-1.538865443312043890e+00	-1.046989488396864454e-01
7.224808580319128093e-02	-1.790352486882069494e+00	-1.247557995688597376e+00
-5.308488377677650361e-02	-1.822736331238525409e+00	-1.133632349885945967e+00
7.293454800585183473e-02	-1.664756151158898412e+00	-1.283675272639199338e+00
6.009090293568250529e-02	-1.540327268974504227e+00	-5.963121072819477231e-01
4.269255030917693677e-02	-1.430283152548766257e+00	-4.184081900091963790e-01
3.986907207234016010e-03	-1.927452057419534404e+00	-5.381518685732009644e-01
6.250274655845042271e-02	-1.660002142104371803e+00	-3.653747171408775474e-01
1.132709594285841587e-01	-1.579861014319484447e+00	6.070547847846635703e-02
4.084239570216867399e-02	-1.696898356084393322e+00	6.117180492439573403e-01
5.086963774782535773e-03	-1.674934053741963469e+00	2.218499657041135831e-01
-5.142001379463054939e-02	-1.430305239882480262e+00	-6.537520377292561635e-01
-4.486391598071301501e-02	-1.809077320745516637e+00	4.569566887928251941e-01
-1.151208418170494019e-01	-1.581833820929850587e+00	9.665249139453583327e-01
-1.212639131406390847e-01	-1.588061983936626342e+00	-4.580974026317553571e-01
-5.999823572063951727e-02	-1.658766921188989718e+00	9.924841750664615825e-01
-6.478382441018347426e-02	-1.383900864541098397e+00	1.204501759751616996e+00
3.871881828709741041e-02	-1.389410468805980514e+00	1.510292984024491858e+00
-6.349062258201811082e-02	-1.616280970065240075e+00	1.106392050815333983e+00
-1.048372649446324689e-01	-1.484603412312383686e+00	4.813476465210759780e-01
-7.710803241763246330e-02	-1.690818500050250694e+00	6.830855316876260908e-02
-2.518723891093856138e-02	-1.739040232547827136e+00	9.388258802831753735e-01
-1.396359130056947229e-01	-1.737290729217193297e+00	3.667000188237420355e-01
-6.874285510043212644e-02	-1.676978023401971551e+00	1.667861555409808849e+00
-7.714761253643848127e-02	-1.763779290820954193e+00	2.695591663499155022e-01
-1.415548163585324537e-01	-1.673508913868643644e+00	-3.075497843753272065e-03
-1.467409450515941016e-01	-1.691466272064619414e+00	1.590830497830038714e+00
-1.658120360934355608e-01	-1.378551116190215975e+00	1.768977190500054641e+00
-1.142697855024375209e-01	-1.810173197144674839e+00	1.916667138578400431e+00
-1.428343331942242556e-01	-1.587036597970608476e+00	1.112366405186494989e+00
-1.036552373349205469e-01	-1.663254022490582074e+00	1.486200315058278987e+00
-1.532080941220507753e-01	-1.795523837590078831e+00	8.222052884373763915e-01
-1.867453693177111851e-01	-2.057763075848865419e+00	1.104285198946020286e+00
-1.743957958949423626e-01	-1.364268242255202157e+00	2.323842960741312247e+00
-1.674227085064405596e-01	-1.525241733201545546e+00	2.153477287909269844e+00
-2.966392501678802307e-01	-1.450809395293799486e+00	1.735035414876795246e+00
-2.454751303187445166e-01	-1.494472604828128937e+00	1.947417516546398941e+00
-2.632996811830206063e-01	-1.331521118405732507e+00	2.769067231123085726e+00
-8.367233183223868331e-02	-1.321104241126872969e+00	1.574744493437154613e+00
-2.597337987833528983e-01	-1.260535309933746184e+00	2.715128584893381269e+00
-2.737174118015145430e-01	-1.415464705016748814e+00	2.038138407485374337e+00
-2.067258143387363800e-01	-1.642059775855548631e+00	2.223739987577326271e+00
-3.336981484190723046e-01	-1.277799058830386691e+00	2.059295800893407691e+00
-2.488617507116353822e-01	-1.456849746580424432e+00	1.885856624267041592e+00
-2.083986863900788022e-01	-1.447321265687916192e+00	2.892715070018489598e+00
-2.496189678539089962e-01	-1.481483706212590290e+00	1.356785513627845274e+00
-2.237289711214028864e-01	-1.483294525428657362e+00	2.754714515698539756e+00
-2.366088912554187018e-01	-1.478156729793159707e+00	2.568725238620745976e+00
-3.089897311499859578e-01	-1.403253213453551362e+00	2.789005676574515924e+00
-3.092556965101900257e-01	-1.495071807735905312e+00	3.216318053371324925e+00
-3.841883440954603213e-01	-1.364446392769727900e+00	2.918980347943451736e+00
-3.398133023334151126e-01	-1.070385290317090288e+00	3.150557330669777834e+00
-2.426403067746936149e-01	-1.327279331429709774e+00	3.469026906507970409e+00
-3.961967858074891269e-01	-1.481845480120836500e+00	2.476352480168965364e+00
-3.194869025635225235e-01	-1.291379660785607397e+00	2.875507409501161682e+00
-3.406498160868423053e-01	-1.382303649477877094e+00	3.239662776378386955e+00
-3.183083138958978098e-01	-1.350476613766702805e+00	2.512495804882864725e+00
-3.830630625988952764e-01	-1.232830528182574215e+00	2.967050133682086255e+00
-3.863019622310912005e-01	-9.518481224990534839e-01	3.408636781499279067e+00
-3.515190156403801280e-01	-9.627939114991045377e-01	3.423968690333074605e+00
-3.884062531833342158e-01	-1.474261052556844032e+00	3.766205637762219727e+00
-3.830557870226336536e-01	-1.277564526686116864e+00	3.115492569636979958e+00
-2.850068198024313104e-01	-9.449114240550865462e-01	2.340660890629118640e+00
-2.520409714367700116e-01	-1.089227385920802371e+00	3.720483279584186231e+00
-2.932808292527198102e-01	-1.040421502570264112e+00	3.411422686938983873e+00
-3.526258732254289874e-01	-1.216300359340411141e+00	3.803525075845953118e+00
-3.669354089879702241e-01	-1.324093694077514760e+00	3.342559993603186452e+00
-3.868436855540072772e-01	-1.039308644586470098e+00	4.256061996109135492e+00
-4.088748040123643679e-01	-1.010601596321966111e+00	3.835857423960076229e+00
-4.324899739819936806e-01	-7.233005456957629642e-01	3.864555281997047231e+00
-4.065121884860929402e-01	-1.145014440469291017e+00	4.080585256565672836e+00
-3.695042373672636771e-01	-1.014186813431206424e+00	4.248723952691535466e+00
-5.107720235310008183e-01	-1.101847840576786641e+00	4.248732164377726050e+00
-4.644417084007551599e-01	-1.088878937467983699e+00	5.077787716973066523e+00
-4.661255611534426135e-01	-6.891604786779840230e-01	4.471108969296518687e+00
-5.114335992322830426e-01	-9.781150161186379366e-01	3.974073303228754295e+00
-5.046465230741246089e-01	-8.687753831318701936e-01	4.527237502542376113e+00
-4.652156743752824952e-01	-1.306971513885086367e+00	2.964337813583509451e+00
-3.978183678624222508e-01	-8.289881552739832848e-01	4.679275121508249313e+00
-4.267278214155184046e-01	-7.180923535058461038e-01	5.597794149674045983e+00
-3.886275865070721869e-01	-7.172757760423463802e-01	4.434792052647863692e+00
-4.613649049074858288e-01	-1.117140484610682272e+00	3.789675649389713907e+00
-5.711054780952189436e-01	-6.817092641935605934e-01	4.240773925875790162e+00
-4.339007161421160608e-01	-7.069962927997635038e-01	5.725249602128135606e+00
-5.395532382701766494e-01	-6.293352093734612129e-01	4.708494133699058892e+00
-4.709509992402507450e-01	-8.378653002716149878e-01	4.657281233762851080e+00
-4.998663151651868697e-01	-6.577282075411603479e-01	5.004945176491433223e+00
-4.145365497673931809e-01	-5.666497715863570983e-01	4.214499361476191197e+00
-4.703829949861823012e-01	-5.647986174059004272e-01	4.621840854880927552e+00
-4.246146146515514253e-01	-4.637678143274291398e-01	4.723472760792708947e+00
-4.862052065970447479e-01	-2.705532408136745448e-01	5.162089857236315638e+00
-4.717085253457145022e-01	-6.056349743551759923e-01	4.654750198280222406e+00
-4.787347216644569081e-01	-6.442701628268161507e-01	5.051548643649142356e+00
-5.175791038301563729e-01	-5.426728824253688188e-01	5.691369232368241882e+00
-4.234960456969426579e-01	-2.965914798142308406e-01	5.639942594600105608e+00
-4.198348649989432912e-01	-1.775287880027582588e-01	5.674763264682423092e+00
-4.639282019088643572e-01	-5.101491513779984333e-01	5.467374535364252885e+00
-5.451904067326605041e-01	-5.572039632050049818e-01	4.325139384297653322e+00
-5.493755874712245024e-01	-3.940546176659392996e-01	5.420623801029286426e+00
-4.751042504086847029e-01	-4.302512772245107309e-01	5.661978580826116492e+00
-5.761048591546147346e-01	-2.607115660727146178e-01	4.833755624341716128e+00
-5.210825402181691324e-01	-1.234325447360485051e-01	4.252389459519008597e+00
-5.458635684991599568e-01	-2.492654049471729472e-01	5.165062885140079274e+00
-5.393890539587992139e-01	-1.395526409629039843e-01	4.546148852969307264e+00
-4.994681703582284915e-01	-9.468620396323115807e-02	5.280678536818523838e+00
-5.267662838424614913e-01	-1.102403756761446973e-01	5.033257443056838198e+00
-5.280369522695534945e-01	-4.514507385424147978e-01	3.992906522591809892e+00
-4.719686223974595141e-01	-2.602947054780896385e-01	5.459238971653963546e+00
-5.797018419087971441e-01	-1.739666877438547643e-02	5.569777894217579295e+00
-5.354592625121196159e-01	-5.174672261943277785e-03	4.439231067081801818e+00
-5.065351452616168038e-01	9.858597953088631127e-02	4.951194280243226942e+00
-4.677619704616624019e-01	-2.799980873596768505e-01	4.261027576373555448e+00
-5.862572272119405126e-01	-2.174366077116143270e-01	4.457070820250973675e+00
-5.089934453751620014e-01	-1.638858673714974623e-01	4.670941524611262885e+00
-4.749973521849948366e-01	1.967800688734323566e-01	5.262967090597197029e+00
-5.410419429581841966e-01	6.303457557988820237e-02	3.987911063340540352e+00
-5.241353240804803582e-01	2.808657064729737640e-01	4.333568138400361036e+00
-5.765392342306503437e-01	3.399713902945142308e-01	5.157912030353942079e+00
-4.706011418857896644e-01	1.794131343607343332e-01	5.014376505673607376e+00
-6.543694272761667596e-01	3.188733398493684978e-01	5.494716881835077338e+00
-3.936611777572562310e-01	2.807619011478607041e-01	5.710012573701514604e+00
-4.810179736679709439e-01	-3.276114860402242202e-01	4.805342850481351569e+00
-5.345270717905974411e-01	7.685326218257174102e-02	4.167513066171798286e+00
-5.090109132174048812e-01	2.446326518348960755e-01	5.804483481992761540e+00
-4.675783361574099573e-01	4.333763648324472917e-01	5.108532383183149506e+00
-5.099829169839465992e-01	4.668819704055993114e-01	4.308661208052348535e+00
-4.907030122757866653e-01	3.357620410304630321e-01	5.272178957971138225e+00
-5.055088030415901823e-01	5.295011565525871156e-01	5.098710913233872155e+00
-5.080649959598950716e-01	5.724336394426127184e-01	4.276902064899188893e+00
-5.736079415051420494e-01	2.649305193014254156e-01	5.218159559547456361e+00
-4.404246567082299446e-01	-1.159513830535430223e-02	4.509263742506612438e+00
-5.662622366022982412e-01	5.120922299755223950e-01	4.483261274889090764e+00
-5.082562524722217256e-01	5.159122858686400193e-01	4.494663154085867696e+00
-5.282618302116661724e-01	4.747185382380119112e-01	5.027232553220752465e+00
-4.101226513354008785e-01	5.203328098679940172e-01	4.533053247318851398e+00
-5.135529248949114445e-01	7.655244933642477712e-01	4.108782775159740552e+00
-5.551489276513186244e-01	6.807411041989084310e-01	4.948320029854251345e+00
-4.704175343529969355e-01	5.126372609395598579e-01	5.008280910108299899e+00
-5.483751808706545106e-01	8.481130218890362560e-01	4.604921244106658484e+00
-4.522041870358922688e-01	9.529418175208618225e-01	4.757187833250655196e+00
-5.526307703157230522e-01	7.973414986992350961e-01	4.485047019417311986e+00
-4.174672034883998850e-01	1.041233302305518693e+00	3.939609506083495916e+00
-4.638921093769615145e-01	5.970535468299911219e-01	4.708662670419621499e+00
-4.606907135567973044e-01	8.578095763611520708e-01	4.331960954046651047e+00
-5.339907266582750722e-01	5.597453542197614595e-01	3.778241103708705584e+00
-4.396835146562060870e-01	8.175844741819461303e-01	3.642864925475544968e+00
-4.613625300976281207e-01	7.141056013849153006e-01	4.530613154167356882e+00
-4.872325440651555928e-01	8.045552670699308573e-01	4.408089545391225883e+00
-4.951747367685887524e-01	7.052645854283059457e-01	4.164165380759508039e+00
-4.449540438421343835e-01	9.294561221272185092e-01	5.099253069362281288e+00
-5.082496260187030490e-01	1.037204293566134972e+00	3.504721309806647422e+00
-4.317821668409288494e-01	9.660614704171530676e-01	4.006597698549147601e+00
-5.340709967730118413e-01	7.710246583464008818e-01	3.441967778267941203e+00
-3.449614072108060370e-01	9.372854386378209890e-01	4.078474169728268706e+00
-4.384065871343062470e-01	8.957908091177497756e-01	4.296285383158073401e+00
-4.073352210318052502e-01	7.716488010236923767e-01	3.050340500410447575e+00
-4.888859637381440804e-01	1.241381082494292132e+00	3.820606772413928542e+00
-4.672365267131478594e-01	1.245710058602141457e+00	4.950540860402085741e+00
-5.367827657105463945e-01	1.154136797977289630e+00	4.159241766252093520e+00
-3.960236102569587580e-01	9.428628312364116804e-01	3.713872842721083867e+00
-3.981772523304383249e-01	8.123577893649827075e-01	3.978136268479216753e+00
-3.934632748303001915e-01	1.182638677131620852e+00	4.209107521124511031e+00
-3.898125786673078963e-01	1.096749255467244666e+00	3.701488229115120987e+00
-3.374919038336579025e-01	9.160735691909993594e-01	3.635816444985131568e+00
-3.516628446416155129e-01	1.046104943296315426e+00	3.615600015138831225e+00
-3.373799479210163321e-01	1.150192201216844179e+00	3.971327623070683543e+00
-3.459409716062992191e-01	1.286309888501019127e+00	2.969813141401273171e+00
-4.047146458544623737e-01	1.105668568627288684e+00	3.483586782734363840e+00
-3.833681640087009401e-01	1.122299443270272867e+00	3.345799444062224737e+00
-2.675353760478991205e-01	1.273247383692770685e+00	3.705561289283329174e+00
-2.823416161175849037e-01	1.199068277333034338e+00	3.835878916121900684e+00
-2.964996996447380462e-01	1.231360472609175805e+00	2.821629609918974602e+00
-4.218267217645089162e-01	1.093838352742617648e+00	3.376807172973525173e+00
-2.957497124257800203e-01	1.302614003317884128e+00	2.375018772424326574e+00
-2.904950983642962670e-01	1.417256307892649669e+00	2.207396307305967031e+00
-2.638586170936016440e-01	1.240551598306030012e+00	2.835540746088447417e+00
-3.262767374750428218e-01	1.448779651107279687e+00	3.128816537157385724e+00
-2.689976928544988155e-01	1.459297130330082126e+00	3.460834896359256341e+00
-3.710055310533635908e-01	1.354117073246514869e+00	3.192733489004627057e+00
-2.787653737259508935e-01	1.599979455400666994e+00	2.098774994573481489e+00
-2.335476591633738885e-01	1.635258132814910725e+00	2.046945821714811764e+00
-1.945239317462474360e-01	1.418492152079730451e+00	2.246465904591482765e+00
-2.162605454817978778e-01	1.424529873407195169e+00	2.053804098466741390e+00
-2.051977865386889754e-01	1.307785721384782551e+00	2.873861141847510847e+00
-1.869172609544208219e-01	1.442575739789042633e+00	2.594485983733317624e+00
-2.577124090352315711e-01	1.553378368827647682e+00	1.655025576009227617e+00
-1.158364415064624259e-01	1.494458564882514384e+00	2.656292893984098402e+00
-1.730199531370865684e-01	1.648955241781779657e+00	1.815690608059425948e+00
-2.303543665112076089e-01	1.744610188994659028e+00	2.137313634414325314e+00
-2.590720112894803195e-01	1.719196196210073690e+00	1.422846913528167168e+00
-1.978854545140799059e-01	1.569103355078861783e+00	9.993839760739890998e-01
-1.196721131624364776e-01	1.325115725344043760e+00	1.877672434587807970e+00
-1.189971581427832770e-01	1.759450834812489317e+00	1.741759874402009522e+00
-1.611756925032647725e-01	1.436223430481900598e+00	1.505557926974202321e+00
-2.447447395581726637e-01	1.759798861093424760e+00	2.093955528911225272e+00
-1.545604260112813655e-01	1.760426292910095780e+00	1.972285336752383378e+00
-1.206641901442426917e-01	1.646470422095832165e+00	1.325876216823024922e+00
-1.427590918150702382e-01	1.598441924125607150e+00	1.373334647081564164e+00
-1.103070296273231388e-01	1.576416373513781943e+00	1.266767505395817395e+00
-1.228591009620368102e-01	1.745059092806503731e+00	9.219523618268372633e-01
-1.286084749430830843e-01	1.642516495535996768e+00	1.858329732988878158e+00
-6.408481686364236873e-02	1.573100819264566574e+00	1.187186947781641688e+00
-9.975761574348318561e-02	1.775751193286379204e+00	1.663290693008888210e+00
-7.933260109855268249e-02	1.695867564681556416e+00	1.079893460409235617e+00
-4.540380639894458364e-02	1.749395585827219435e+00	1.073164296634840476e+00
-1.302061104469184605e-01	1.309727580814474157e+00	-2.728622488676579749e-02
-1.188624273609867055e-01	1.439868523908354847e+00	2.985771184871642836e-01
-6.729661866932096226e-02	1.726406023641700704e+00	2.344112750311845517e+00
-9.972713522795950691e-02	1.626166791679725776e+00	3.484112987380446613e-01
-5.683015353444603041e-02	1.572047976657745538e+00	5.640269219302662673e-01
1.345776865239892151e-01	1.327899623316517452e+00	-3.442702202487012419e-01
-1.928872658481799174e-02	1.869800938808565016e+00	8.050000523297966559e-01
3.968834246508986391e-02	1.656823483982820200e+00	3.446881323443535816e-01
1.650916538303400655e-02	1.687997158894771532e+00	-2.964836436306881318e-01
-2.208202513509370524e-02	1.745321517592263838e+00	-4.968559224294444299e-01
8.556939869741908219e-03	1.871112304219167966e+00	-5.575069886342460812e-01
3.794336528784694046e-02	1.515363313445568849e+00	-7.676076252257808541e-01
5.403167288132522394e-02	1.483174181182713047e+00	1.697905164268781464e-02
1.613135876406104202e-02	1.502683573144854234e+00	-4.195238500568602147e-01
1.090594817188454690e-01	1.360942201154117459e+00	-1.330766196572097826e+00
4.668706802879691448e-02	1.491218507395154047e+00	-2.594993401538198685e-01
4.341701433444276892e-02	1.457655989384373463e+00	-6.521560551426758279e-02
4.711152299622845679e-02	1.698596905560642245e+00	-1.597630585476522924e+00
9.336391919036381160e-02	1.519600038591739866e+00	-9.793506282101536176e-01
1.426439374779760183e-01	1.443915586037506138e+00	-1.079842642962629329e+00
1.190617837179669680e-01	1.703169166643869525e+00	2.864129052526300789e-01
1.981904137001551103e-01	1.722426396566404394e+00	-9.289323856224961373e-01
1.226340701096596125e-01	1.921441832120267312e+00	-1.207767749936967672e+00
9.945988836892653839e-02	1.317982079232547621e+00	-1.638991736826178158e+00
1.783071835870765343e-01	1.549660313795435007e+00	-1.049640720392490234e+00
1.232172729334327782e-01	1.465121204574974634e+00	-1.757098084140769068e+00
1.628355124266157861e-01	1.404219250544377795e+00	-9.372516449270302807e-01
2.008025880819099274e-01	1.546572107590644451e+00	-1.740698199895148957e+00
1.397311544577229947e-01	1.554943159073560954e+00	-1.576813142458178163e+00
7.423642279644961095e-02	1.649515704816521877e+00	-1.869453117082061411e+00
1.614799012469882444e-01	1.647637472228274280e+00	-1.534155901996584470e+00
1.871952505561370050e-01	1.735240528069632804e+00	-1.205836708064679907e+00
4.011947557583334101e-02	1.536464160024615166e+00	-9.401672109352992024e-01
2.621466189629330645e-01	1.634419935885569553e+00	-2.099356135041072768e+00
2.837045735778660482e-01	1.193339300467771480e+00	-1.428506121576139432e+00
1.605998508398707725e-01	1.388766993209257894e+00	-2.617087840301033363e+00
2.146982808631888451e-01	1.473908145166377359e+00	-1.622968056521973068e+00
1.503783111061637034e-01	1.514125321025407533e+00	-3.044259292059946276e+00
1.531879023484076785e-01	1.212965649208776142e+00	-2.450763149841541644e+00
1.577864397261664053e-01	1.364493685516560584e+00	-2.840346748742972771e+00
1.430574802573097715e-01	1.442695960968918056e+00	-2.713148711162580717e+00
2.093117047927148533e-01	1.339329012572802347e+00	-2.440751460559726027e+00
3.559758318447897030e-01	1.286773709236904040e+00	-2.195014764790641060e+00
1.797157817800989488e-01	1.520695936952815908e+00	-1.855742882363598190e+00
2.446202104097147667e-01	1.304211384016507935e+00	-1.482259874552200429e+00
2.300805555254639145e-01	1.513760360375775660e+00	-3.087156413344177786e+00
2.769100341652429020e-01	1.276702291841126824e+00	-2.488805687785384357e+00
3.138492387723192389e-01	1.355612599838924570e+00	-2.386615991207012399e+00
3.345752154909464871e-01	1.435680485941558837e+00	-2.831183187364860743e+00
3.229886970226379383e-01	1.306033173666089509e+00	-2.297114602421988838e+00
3.037902582965898435e-01	1.385234119873302472e+00	-2.630977179093794582e+00
2.630000106536684590e-01	9.151275114351977713e-01	-1.903784221818479283e+00
2.894876046269921344e-01	1.346997151287624872e+00	-2.939816224147527191e+00
