angle	angular_velocity	angular_acceleration
2.298663730084107848e-01	-1.389841182113589868e+00	-1.632167483245186013e+00
1.478799612745657910e-01	-1.525853572159707738e+00	-1.448108164567522449e+00
1.800319698200945617e-01	-1.669359140956726550e+00	-1.239473758640127432e+00
1.978032469407882687e-01	-1.769269256313718230e+00	-9.410199587017435974e-01
6.249461489852413398e-02	-1.568076596381761112e+00	-1.560812330523851266e+00
4.755924310043443959e-02	-1.682621455522966158e+00	-1.291219506522729654e+00
1.682326064156769996e-01	-1.501180069502277670e+00	-1.364638820177653367e+00
1.292604823579723006e-01	-1.535975963266127176e+00	-1.542291557537186275e+00
1.628134267893488474e-01	-1.595283554851472996e+00	-1.550107857240530684e+00
6.900772757779372046e-02	-1.600287164669365936e+00	-9.137089044284552042e-01
1.075112285209901680e-01	-1.433249928754748881e+00	-1.751393604100405010e+00
7.330387321439418846e-02	-1.636292493405226089e+00	-1.094073108698478958e+00
1.021951879859896717e-01	-1.462142917776003470e+00	-7.246446644460335929e-01
5.745646973203497043e-02	-1.588118581048518330e+00	-1.077033474189267093e+00
7.183486739598182735e-02	-1.636566675712761487e+00	-5.461553536994672164e-01
-5.350258867630523774e-02	-1.394104874702557284e+00	-7.330118839395544095e-01
7.251247330165175309e-02	-1.800897178266372300e+00	5.307140794236644421e-01
5.966453386781984253e-02	-1.791816632927822228e+00	-3.276120497252646979e-01
4.226198035386349167e-02	-1.869681868024098081e+00	-4.258359599670470952e-01
3.552230781689747624e-03	-1.670321394511369073e+00	-1.523137537216913973e-01
6.206407433192108469e-02	-1.639059727423967994e+00	1.438260478469979287e-01
1.128283929843521549e-01	-1.705854354141726814e+00	-2.771172638037803226e-01
4.039602632190301967e-02	-1.675561032400578521e+00	8.507700879171955499e-01
4.636903561178697640e-03	-1.561138490253380251e+00	6.547434425958370552e-01
-5.187365653699956003e-02	-1.405023408681758346e+00	-6.770218202849400679e-01
-4.532102079721431198e-02	-1.559612465000940418e+00	-8.571428764545963030e-01
-1.155813014511646863e-01	-1.874405975726126661e+00	-1.090072945182711806e-01
-1.217276018068310373e-01	-1.532029932775580638e+00	7.431646894444200457e-01
-6.046502471667268563e-02	-1.388000961897704721e+00	5.548953436192257671e-01
-6.525359761920918045e-02	-1.883076394427163347e+00	9.154692801387940282e-01
3.824619917933650554e-02	-1.427052985962627529e+00	8.092901255923961035e-01
-6.396598238078084198e-02	-1.380114609117637503e+00	1.221382349527184275e+00
-1.053152276692908562e-01	-1.301724941888974474e+00	4.399302154697816714e-01
-7.758845703951718076e-02	-1.457537796498739935e+00	1.119244488376445634e+00
-2.566998718897987863e-02	-1.686011460619849744e+00	2.159746186574934557e-01
-1.401208660194301903e-01	-1.843921003764699584e+00	7.216975688501106045e-01
-6.922985192571350088e-02	-1.576958187298596714e+00	6.052025730408793214e-01
-7.763652003751467245e-02	-1.786517377666485995e+00	1.636213753662830062e+00
-1.420454966739924940e-01	-1.376200999369052269e+00	1.095816791249171418e+00
-1.472332452366283961e-01	-1.857955014363887658e+00	5.914999043160157344e-01
-1.663058094854622526e-01	-1.967017580447731895e+00	1.506642751795006285e+00
-1.147648739013577279e-01	-1.458418092228619845e+00	9.768731943917050575e-01
-1.433305935743138249e-01	-1.417423126412911349e+00	1.773363721348209410e+00
-1.041525081138739567e-01	-1.385986004682664197e+00	1.309704946754256305e+00
-1.537062296485761925e-01	-1.668801569121019623e+00	1.143041257189361115e+00
-1.872442103513160816e-01	-1.561552171619897234e+00	1.034152765983785471e+00
-1.748951781108976089e-01	-1.796927677001169066e+00	2.455104287977426303e+00
-1.679224717933704980e-01	-1.718958514223562384e+00	2.682389898300669095e+00
-2.971392476639653779e-01	-1.330483575808027785e+00	1.395996663571382967e+00
-2.459751778445779524e-01	-1.401039328594770206e+00	1.563031255750510828e+00
-2.637996213438222326e-01	-1.553077498907795340e+00	2.410540123252224554e+00
-8.417197566238035500e-02	-1.495991830815716961e+00	1.226164173139825397e+00
-2.602330185934016438e-01	-1.236906598183859840e+00	2.225300605472276594e+00
-2.742160200498817701e-01	-1.643838056009213178e+00	1.875049731495200600e+00
-2.072236314516302524e-01	-1.278258701807501785e+00	2.324852503012484028e+00
-3.341950247838210153e-01	-1.513025619433895796e+00	3.012420827097309406e+00
-2.493574897111791033e-01	-1.462022676973777191e+00	2.414198797280282971e+00
-2.088931193839946576e-01	-1.526198945416418873e+00	3.070414831020617630e+00
-2.501119294450110386e-01	-1.592786240957690946e+00	2.634928697219904414e+00
-2.242202781664800748e-01	-1.268550075573764424e+00	3.124156597457858453e+00
-2.370983717446314143e-01	-1.784504460862930575e+00	3.270057414846249344e+00
-3.094772146315620809e-01	-1.329829458924230767e+00	3.373400402341178328e+00
-3.097409969140734742e-01	-1.398298720903219383e+00	3.681725654435874073e+00
-3.846712912951268937e-01	-1.331868429048445268e+00	2.319262618150955024e+00
-3.402937036455099262e-01	-1.196414475577420200e+00	2.310980102953826609e+00
-2.431179764969091939e-01	-1.299991364618001688e+00	3.005455702742703572e+00
-3.966715721001802253e-01	-1.228115802754154107e+00	3.454705436698587206e+00
