angle	angular_velocity	angular_acceleration
-4.520934027103517550e-01	8.250442448759645053e-01	4.285487447483149026e+00
-4.479185707168751307e-01	8.463607595078747048e-01	4.248609652459549579e+00
-4.436377163355355036e-01	8.674905183116885521e-01	4.210718465554634804e+00
-4.392517851551747121e-01	8.884284671624131935e-01	4.171817248944194034e+00
-4.347617479857329714e-01	9.091695694062995603e-01	4.131909628320215688e+00
-4.301686007152981661e-01	9.297088064947136576e-01	4.090999201874637947e+00
-4.254733642121369397e-01	9.500411793526445381e-01	4.049090255302985497e+00
-4.206770843053874165e-01	9.701617109266450489e-01	4.006187253611244614e+00
-4.157808316332545218e-01	9.900654471540260015e-01	3.962294955662855500e+00
-4.107857015261948685e-01	1.009747458548547305e+00	3.917418444356826512e+00
-4.056928138826615959e-01	1.029202841851708738e+00	3.871563139703653178e+00
-4.005033130354149762e-01	1.048426721695900676e+00	3.824734720968081092e+00
-3.952183675667256257e-01	1.067414250957779087e+00	3.776938974965560192e+00
-3.898391701962971023e-01	1.086160613763566651e+00	3.728182506053599354e+00
-3.843669376303490148e-01	1.104661027593645262e+00	3.678472098061092765e+00
-3.788029103802698083e-01	1.122910744763717439e+00	3.627814915885096525e+00
-3.731483525842289595e-01	1.140905054357032045e+00	3.576218516952849313e+00
-3.674045518191390025e-01	1.158639284214030507e+00	3.523690862746093444e+00
-3.615728189040903207e-01	1.176108802677994447e+00	3.470240087500087611e+00
-3.556544876995896276e-01	1.193309019094368040e+00	3.415874774586995954e+00
-3.496509148794762489e-01	1.210235388050394878e+00	3.360604198674764120e+00
-3.435634797045724054e-01	1.226883410960632803e+00	3.304437909362377468e+00
-3.373935837839318608e-01	1.243248638023817243e+00	3.247385889837346440e+00
-3.311426508240701283e-01	1.259326670410328086e+00	3.189458565453492156e+00
-3.248121263667756997e-01	1.275113162492229169e+00	3.130666812098525043e+00
-3.184034775447219245e-01	1.290603823321173849e+00	3.071021537297497161e+00
-3.119181928296308470e-01	1.305794418026832382e+00	3.010534539379136731e+00
-3.053577816582968563e-01	1.320680772217921461e+00	2.949218031865939338e+00
-2.987237741604935048e-01	1.335258773343417804e+00	2.887084615399317045e+00
-2.920177208425348003e-01	1.349524372945579254e+00	2.824147350522935085e+00
-2.852411922572653524e-01	1.363473588968247663e+00	2.760419761979051145e+00
-2.783957786629965847e-01	1.377102508065336961e+00	2.695915793253334414e+00
-2.714830897685996391e-01	1.390407286586513358e+00	2.630649458993389089e+00
-2.645047543269741230e-01	1.403384153460641715e+00	2.564635808737648404e+00
-2.574624196853619873e-01	1.416029413501382894e+00	2.497890139315359193e+00
-2.503577514487071998e-01	1.428339449011702289e+00	2.430428189560643659e+00
-2.431924330814869417e-01	1.440310722050708980e+00	2.362266151621724930e+00
-2.359681654968937281e-01	1.451939776695301054e+00	2.293420669738907236e+00
-2.286866666517377578e-01	1.463223241150048315e+00	2.223908678738212075e+00
-2.213496713146422545e-01	1.474157828395479708e+00	2.153747436338562693e+00
-2.139589303838860535e-01	1.484740340233229983e+00	2.082955028099263473e+00
-2.065162104584911396e-01	1.494967669239271491e+00	2.011549772897410548e+00
-1.990232934159983924e-01	1.504836800543789321e+00	1.939550405655040777e+00
-1.914819759381667374e-01	1.514344813892194219e+00	1.866976070257805986e+00
-1.838940690249700194e-01	1.523488885668817572e+00	1.793846311689549111e+00
-1.762613974969254316e-01	1.532266290879274573e+00	1.720181067344356052e+00
-1.685857995002517928e-01	1.540674405029971439e+00	1.646000566798534237e+00
-1.608691263173843145e-01	1.548710704700037910e+00	1.571325203468632026e+00
-1.531132415280034575e-01	1.556372770590889409e+00	1.496176137266957085e+00
-1.453200204407106011e-01	1.563658289397437118e+00	1.420574677421427623e+00
-1.374913496530646984e-01	1.570565055061186488e+00	1.344542449006212337e+00
-1.296291265118116043e-01	1.577090970306213924e+00	1.268101375969081346e+00
-1.217352585655691044e-01	1.583234048087193147e+00	1.191273662883645557e+00
-1.138116630103978427e-01	1.588992412943014632e+00	1.114081775392037343e+00
-1.058602661282881524e-01	1.594364302294883462e+00	1.036548550892689491e+00
-9.788300269113868468e-02	1.599348070718285886e+00	9.586978239050267803e-01
-8.988181540701395411e-02	1.603942188879313502e+00	8.805523848402572185e-01
-8.185865435346928454e-02	1.608145243193842333e+00	8.021357545786713672e-01
-7.381547638123447941e-02	1.611955938080132045e+00	7.234716491353765377e-01
-6.575424452494632588e-02	1.615373096866613567e+00	6.445839554104395575e-01
-5.767692741010818636e-02	1.618395662589725781e+00	5.654967086475153337e-01
-4.958549865687413016e-02	1.621022698676463092e+00	4.862340688160884383e-01
-4.148193628117789050e-02	1.623253389508552802e+00	4.068203628851279063e-01
-3.336822196154493048e-02	1.625087043962440081e+00	3.272810606925986576e-01
-2.524634047601983372e-02	1.626523094802702962e+00	2.476401827777863218e-01
-1.711827921941439651e-02	1.627561096043096178e+00	1.679223690285880366e-01
-8.986027510896180126e-03	1.628200725079907984e+00	8.815234009705363860e-02
-8.515759793449526049e-04	1.628441782875001520e+00	8.354841924642641970e-03
7.283084051386962826e-03	1.628284194024504972e+00	-7.144537744261469925e-02
1.541596117665684253e-02	1.627728006710211117e+00	-1.512235916261488455e-01
2.354506452399706198e-02	1.626773392530751261e+00	-2.309551061139245576e-01
3.166840446001661924e-02	1.625420648306761917e+00	-3.106143498240498957e-01
3.978399322859160758e-02	1.623670196313624192e+00	-3.901770228545728969e-01
4.788984539112727673e-02	1.621522580127298108e+00	-4.696185823273708593e-01
5.598397852490805127e-02	1.618978466074626255e+00	-5.489145044293763931e-01
6.406441383219799168e-02	1.616038642701796091e+00	-6.280403849067397459e-01
7.212917674468652396e-02	1.612704020126134452e+00	-7.069719594635444082e-01
8.017629752328842008e-02	1.608975629286011788e+00	-7.856851241518825191e-01
8.820381185261579049e-02	1.604854621088932509e+00	-8.641559557399887126e-01
9.620976152451497787e-02	1.600342266155745152e+00	-9.423603529486399566e-01
1.041921951293514059e-01	1.595439954569790819e+00	-1.020274830454695802e+00
1.121491683643848492e-01	1.590149192770103248e+00	-1.097876096525510548e+00
1.200787447325520618e-01	1.584471603269115514e+00	-1.175141029582391639e+00
1.279789961205447524e-01	1.578408923450533852e+00	-1.252046764339411311e+00
1.358480033643892360e-01	1.571963004247750595e+00	-1.328570708252982513e+00
1.436838568068600497e-01	1.565135808741164203e+00	-1.404690557532035200e+00
1.514846568461137299e-01	1.557929410676672344e+00	-1.480384312681167103e+00
1.592485145475277253e-01	1.550345993203360084e+00	-1.555630107385240990e+00
1.669735523455384008e-01	1.542387847944564960e+00	-1.630406549986901155e+00
1.746579042533358828e-01	1.534057372037978428e+00	-1.704692646175772097e+00
1.822997165006978726e-01	1.525357066896467551e+00	-1.778467686817975846e+00
1.898971480589453920e-01	1.516289536493033774e+00	-1.851711321968878110e+00
1.974483711426865129e-01	1.506857485540812558e+00	-1.924403571001562341e+00
2.049515717007171500e-01	1.497063717624559365e+00	-1.996524831895044372e+00
2.124049498955897786e-01	1.486911133287910802e+00	-2.068055889645734169e+00
2.198067206282223462e-01	1.476402727961307670e+00	-2.138978013686937629e+00
2.271551142374978738e-01	1.465541589460905403e+00	-2.209272842443283480e+00
2.344483765826523847e-01	1.454330896728357692e+00	-2.278922347509706015e+00
2.416847695954741082e-01	1.442773917529337924e+00	-2.347908969423315284e+00
2.488625717424849115e-01	1.430874006292340850e+00	-2.416215572047917703e+00
2.559800784481920388e-01	1.418634601984669619e+00	-2.483825446105697665e+00
2.630356025064051195e-01	1.406059225973360638e+00	-2.550722311669574083e+00
2.700274744793398907e-01	1.393151479876341803e+00	-2.616890319575873036e+00
2.769540431084814291e-01	1.379915043226350280e+00	-2.682314223267212583e+00
2.838136758732017761e-01	1.366353669925035375e+00	-2.746979248721345357e+00
2.906047591199420466e-01	1.352471187846439937e+00	-2.810870767623100619e+00
2.973256984642905221e-01	1.338271496294294760e+00	-2.873974747551756082e+00
3.039749191678445261e-01	1.323758563566884039e+00	-2.936277597842376963e+00
3.105508664735486257e-01	1.308936424757027428e+00	-2.997766166679298294e+00
3.170520059290105053e-01	1.293809179569280321e+00	-3.058427737106626410e+00
3.234768236977206834e-01	1.278380990159831754e+00	-3.118250021924268367e+00
