angle	angular_velocity	angular_acceleration
-4.648660178095076478e-01	-1.939486420289741053e-01	3.659723887227971151e+00
-3.771611424365248211e-01	-1.498943997759773161e+00	4.220237221057513644e+00
-2.565659440101050182e-01	-1.146747337250603405e+00	4.639056545532755926e+00
-6.710002670723462792e-01	-1.450439272606938834e+00	4.555473897690470508e+00
-5.228446822561965135e-01	-1.452654091343797083e+00	6.961031142169170849e+00
-5.189380336595339482e-01	-2.950229161420729884e-01	5.061391526174945810e+00
-6.461123601597982269e-01	-1.203803362333354166e+00	3.492694788972998232e+00
-6.172116994226765074e-01	-9.180838529992432218e-01	5.076618321872173212e+00
-4.905919625430468223e-01	-2.275344079861218560e+00	3.143773770738875761e-01
-2.802869289764990945e-01	-8.844281405041820587e-01	5.387681161357774862e+00
-3.591180365794011120e-01	-5.951269996634798165e-01	8.073769348874400009e+00
-2.371376733516814828e-01	-6.364054596901458360e-01	4.517338589838358232e+00
-4.478892471752777826e-01	-1.880059480471232947e+00	2.516614217331754944e+00
-7.698714939192656814e-01	-6.181471681684076458e-01	3.806587725190523130e+00
-3.512402239860291653e-01	-7.387007861325535218e-01	8.198751508273776523e+00
-6.614048238810608105e-01	-5.507109601365699492e-01	5.089283579511719502e+00
-4.490306353001539685e-01	-1.221585247453802037e+00	4.878506258287080399e+00
-5.294360324773692561e-01	-7.267382580401718917e-01	5.866426666583224758e+00
-2.673344808748454593e-01	-4.993371794925262619e-01	3.442087710276084955e+00
-4.289911789409503462e-01	-5.398775403254825189e-01	4.613183048368563632e+00
-2.860342890687598838e-01	-2.831281902722319610e-01	4.869224249949288819e+00
-4.653864238773934292e-01	2.499336043606946722e-01	6.138297734902169900e+00
-4.167100142333160506e-01	-8.021220106171179642e-01	4.571578741563871340e+00
-4.328366280110659270e-01	-9.650560999552468822e-01	5.719352296890522602e+00
-5.446532536869987950e-01	-7.075005043690187900e-01	7.598272593164924871e+00
-2.579240245305117751e-01	-1.668986888928253309e-02	7.405532599709205854e+00
-2.426978535097140122e-01	2.928777074715083750e-01	7.473616869073459235e+00
-3.709735689438155015e-01	-7.527804039656270652e-01	6.817156122256349704e+00
-6.109950775665917710e-01	-9.419079745241443202e-01	3.358240050797266285e+00
-6.200255072073143081e-01	-5.005787760476823056e-01	6.614566457348807660e+00
-3.939271285715862936e-01	-6.574328864487491986e-01	7.310588143045693599e+00
-6.938860322979970574e-01	-1.972127647869139078e-01	4.799961396531333691e+00
-5.260182456894698655e-01	1.661008225673504257e-01	3.031990070827475403e+00
-5.978031891776505180e-01	-2.600352831519717189e-01	5.748222786589139766e+00
-5.760647363242819008e-01	2.036185275531848804e-02	3.871778593270923441e+00
-4.542309000254498019e-01	1.061267951441333957e-01	6.057751166771299545e+00
-5.342982183642411842e-01	1.054711647672199049e-02	5.299956537741416618e+00
