No,TIME,Vel_TX@StRq2,Vel_TY@StRq2,Vel_TZ@StRq2
9129,1.8256000e-01,4.1813879e+03,-4.0137674e+01,-2.8502219e+02
9130,1.8258000e-01,4.1890814e+03,-3.8799758e+01,-2.9036874e+02
9131,1.8260000e-01,4.1966039e+03,-3.7514427e+01,-2.9602905e+02
9132,1.8262000e-01,4.2039980e+03,-3.6274768e+01,-3.0176961e+02
9133,1.8264000e-01,4.2112716e+03,-3.5053154e+01,-3.0752008e+02
9134,1.8266000e-01,4.2184198e+03,-3.3832964e+01,-3.1326543e+02
9135,1.8268000e-01,4.2254374e+03,-3.2575490e+01,-3.1880055e+02
9136,1.8270000e-01,4.2323337e+03,-3.1280915e+01,-3.2428085e+02
9137,1.8272000e-01,4.2391080e+03,-2.9953475e+01,-3.2975130e+02
9138,1.8274000e-01,4.2457571e+03,-2.8598687e+01,-3.3522283e+02
9139,1.8276000e-01,4.2522778e+03,-2.7218848e+01,-3.4069911e+02
9140,1.8278000e-01,4.2586679e+03,-2.5814515e+01,-3.4618133e+02
9141,1.8280000e-01,4.2649261e+03,-2.4386132e+01,-3.5166960e+02
9142,1.8282000e-01,4.2710516e+03,-2.2934746e+01,-3.5716366e+02
9143,1.8284000e-01,4.2770437e+03,-2.1481830e+01,-3.6266538e+02
9144,1.8286000e-01,4.2829019e+03,-2.0013262e+01,-3.6817357e+02
9145,1.8288000e-01,4.2886263e+03,-1.8525399e+01,-3.7368724e+02
9146,1.8290000e-01,4.2942177e+03,-1.7018319e+01,-3.7920569e+02
9147,1.8292000e-01,4.2996777e+03,-1.5492822e+01,-3.8472868e+02
9148,1.8294000e-01,4.3050081e+03,-1.3950166e+01,-3.9025603e+02
9149,1.8296000e-01,4.3102106e+03,-1.2391802e+01,-3.9578745e+02
9150,1.8298000e-01,4.3152864e+03,-1.0818955e+01,-4.0132261e+02
9151,1.8300000e-01,4.3202370e+03,-9.2328165e+00,-4.0686117e+02
9152,1.8302000e-01,4.3250634e+03,-7.6344938e+00,-4.1240290e+02
9153,1.8304000e-01,4.3297452e+03,-6.0356106e+00,-4.1827658e+02
9154,1.8306000e-01,4.3343660e+03,-4.4522570e+00,-4.2399875e+02
9155,1.8308000e-01,4.3389804e+03,-2.8949931e+00,-4.2964571e+02
9156,1.8310000e-01,4.3435846e+03,-1.3440182e+00,-4.3527514e+02
9157,1.8312000e-01,4.3481549e+03,2.0478333e-01,-4.4089983e+02
9158,1.8314000e-01,4.3526662e+03,1.7541052e+00,-4.4652260e+02
9159,1.8316000e-01,4.3570977e+03,3.3067594e+00,-4.5214400e+02
9160,1.8318000e-01,4.3614343e+03,4.8648483e+00,-4.5775945e+02
9161,1.8320000e-01,4.3656661e+03,6.4300386e+00,-4.6336252e+02
9162,1.8322000e-01,4.3697877e+03,8.0040896e+00,-4.6895221e+02
9163,1.8324000e-01,4.3737958e+03,9.5879447e+00,-4.7452904e+02
9164,1.8326000e-01,4.3776877e+03,1.1194049e+01,-4.8009281e+02
9165,1.8328000e-01,4.3814625e+03,1.2813626e+01,-4.8564513e+02
9166,1.8330000e-01,4.3851200e+03,1.4443203e+01,-4.9118747e+02
9167,1.8332000e-01,4.3886605e+03,1.6081337e+01,-4.9672104e+02
9168,1.8334000e-01,4.3920845e+03,1.7727101e+01,-5.0224690e+02
9169,1.8336000e-01,4.3953936e+03,1.9378802e+01,-5.0776762e+02
9170,1.8338000e-01,4.3985986e+03,2.1033326e+01,-5.1328107e+02
9171,1.8340000e-01,4.4017009e+03,2.2689953e+01,-5.1878887e+02
9172,1.8342000e-01,4.4046991e+03,2.4339807e+01,-5.2429287e+02
9173,1.8344000e-01,4.4075906e+03,2.5988755e+01,-5.2979328e+02
9174,1.8346000e-01,4.4103733e+03,2.7638812e+01,-5.3529032e+02
9175,1.8348000e-01,4.4130457e+03,2.9290347e+01,-5.4078430e+02
9176,1.8350000e-01,4.4156074e+03,3.0943341e+01,-5.4627731e+02
9177,1.8352000e-01,4.4180586e+03,3.2597323e+01,-5.5177067e+02
9178,1.8354000e-01,4.4204085e+03,3.4242730e+01,-5.5712044e+02
9179,1.8356000e-01,4.4226893e+03,3.5893704e+01,-5.6243986e+02
9180,1.8358000e-01,4.4249044e+03,3.7546444e+01,-5.6776197e+02
9181,1.8360000e-01,4.4270463e+03,3.9197826e+01,-5.7309688e+02
9182,1.8362000e-01,4.4291046e+03,4.0850735e+01,-5.7844738e+02
9183,1.8364000e-01,4.4310714e+03,4.2502866e+01,-5.8381379e+02
9184,1.8366000e-01,4.4329407e+03,4.4153401e+01,-5.8919530e+02
9185,1.8368000e-01,4.4347075e+03,4.5802418e+01,-5.9459060e+02
9186,1.8370000e-01,4.4363684e+03,4.7450136e+01,-5.9999823e+02
9187,1.8372000e-01,4.4379214e+03,4.9094470e+01,-6.0541696e+02
9188,1.8374000e-01,4.4393649e+03,5.0735834e+01,-6.1084531e+02
9189,1.8376000e-01,4.4406973e+03,5.2374382e+01,-6.1628412e+02
9190,1.8378000e-01,4.4419185e+03,5.4009217e+01,-6.2173261e+02
9191,1.8380000e-01,4.4430288e+03,5.5639303e+01,-6.2718955e+02
9192,1.8382000e-01,4.4440286e+03,5.7263715e+01,-6.3265362e+02
9193,1.8384000e-01,4.4449185e+03,5.8881649e+01,-6.3812354e+02
9194,1.8386000e-01,4.4456984e+03,6.0491457e+01,-6.4359810e+02
9195,1.8388000e-01,4.4463686e+03,6.2093997e+01,-6.4907625e+02
9196,1.8390000e-01,4.4469297e+03,6.3688786e+01,-6.5455715e+02
9197,1.8392000e-01,4.4473821e+03,6.5275308e+01,-6.6003979e+02
9198,1.8394000e-01,4.4477275e+03,6.6855819e+01,-6.6552304e+02
9199,1.8396000e-01,4.4479659e+03,6.8425965e+01,-6.7100610e+02
9200,1.8398000e-01,4.4480979e+03,6.9984377e+01,-6.7647746e+02
9201,1.8400000e-01,4.4481228e+03,7.1537020e+01,-6.8188093e+02
9202,1.8402000e-01,4.4480130e+03,7.3091642e+01,-6.8726891e+02
9203,1.8404000e-01,4.4477643e+03,7.4639521e+01,-6.9265467e+02
9204,1.8406000e-01,4.4473824e+03,7.6181072e+01,-6.9804122e+02
9205,1.8408000e-01,4.4468742e+03,7.7713148e+01,-7.0343016e+02
9206,1.8410000e-01,4.4462418e+03,7.9243345e+01,-7.0887864e+02
9207,1.8412000e-01,4.4454784e+03,8.0755307e+01,-7.1433960e+02
9208,1.8414000e-01,4.4445855e+03,8.2246623e+01,-7.1979995e+02
9209,1.8416000e-01,4.4435674e+03,8.3716119e+01,-7.2525558e+02
9210,1.8418000e-01,4.4424270e+03,8.5154557e+01,-7.3070563e+02
9211,1.8420000e-01,4.4411677e+03,8.6568605e+01,-7.3614880e+02
9212,1.8422000e-01,4.4397942e+03,8.7967544e+01,-7.4158344e+02
9213,1.8424000e-01,4.4383142e+03,8.9343513e+01,-7.4696937e+02
9214,1.8426000e-01,4.4367150e+03,9.0698689e+01,-7.5233880e+02
9215,1.8428000e-01,4.4349939e+03,9.2018558e+01,-7.5769886e+02
9216,1.8430000e-01,4.4331528e+03,9.3312085e+01,-7.6305033e+02
9217,1.8432000e-01,4.4311938e+03,9.4580676e+01,-7.6840406e+02
9218,1.8434000e-01,4.4291248e+03,9.5833195e+01,-7.7374974e+02
9219,1.8436000e-01,4.4269481e+03,9.7056245e+01,-7.7908546e+02
9220,1.8438000e-01,4.4246624e+03,9.8234355e+01,-7.8441099e+02
9221,1.8440000e-01,4.4222721e+03,9.9382747e+01,-7.8969110e+02
9222,1.8442000e-01,4.4197654e+03,1.0051082e+02,-7.9497203e+02
9223,1.8444000e-01,4.4171420e+03,1.0162900e+02,-8.0024074e+02
9224,1.8446000e-01,4.4144037e+03,1.0272202e+02,-8.0549474e+02
9225,1.8448000e-01,4.4115509e+03,1.0377293e+02,-8.1073421e+02
9226,1.8450000e-01,4.4085860e+03,1.0479715e+02,-8.1595722e+02
9227,1.8452000e-01,4.4055113e+03,1.0579808e+02,-8.2116245e+02
9228,1.8454000e-01,4.4023417e+03,1.0679227e+02,-8.2627211e+02
9229,1.8456000e-01,4.3990615e+03,1.0777835e+02,-8.3134479e+02
9230,1.8458000e-01,4.3956691e+03,1.0875284e+02,-8.3639555e+02
9231,1.8460000e-01,4.3921644e+03,1.0969855e+02,-8.4143493e+02
9232,1.8462000e-01,4.3885498e+03,1.1062906e+02,-8.4645952e+02
9233,1.8464000e-01,4.3848542e+03,1.1156887e+02,-8.5131036e+02
9234,1.8466000e-01,4.3810511e+03,1.1253996e+02,-8.5612191e+02
9235,1.8468000e-01,4.3771385e+03,1.1351303e+02,-8.6092118e+02
9236,1.8470000e-01,4.3731179e+03,1.1447727e+02,-8.6571723e+02
9237,1.8472000e-01,4.3689911e+03,1.1542755e+02,-8.7051302e+02
9238,1.8474000e-01,4.3648084e+03,1.1643121e+02,-8.7502618e+02
9239,1.8476000e-01,4.3605300e+03,1.1746334e+02,-8.7947473e+02
9240,1.8478000e-01,4.3561459e+03,1.1850749e+02,-8.8392247e+02
9241,1.8480000e-01,4.3516515e+03,1.1954790e+02,-8.8840538e+02
9242,1.8482000e-01,4.3470797e+03,1.2064258e+02,-8.9275123e+02
9243,1.8484000e-01,4.3424179e+03,1.2176145e+02,-8.9705376e+02
9244,1.8486000e-01,4.3376635e+03,1.2287892e+02,-9.0133496e+02
9245,1.8488000e-01,4.3328129e+03,1.2399121e+02,-9.0561407e+02
9246,1.8490000e-01,4.3278549e+03,1.2512154e+02,-9.0995705e+02
9247,1.8492000e-01,4.3227887e+03,1.2624034e+02,-9.1432005e+02
9248,1.8494000e-01,4.3176140e+03,1.2732105e+02,-9.1867835e+02
9249,1.8496000e-01,4.3123168e+03,1.2840195e+02,-9.2309993e+02
9250,1.8498000e-01,4.3068937e+03,1.2943473e+02,-9.2751761e+02
9251,1.8500000e-01,4.3013397e+03,1.3043044e+02,-9.3193538e+02
9252,1.8502000e-01,4.2956467e+03,1.3140911e+02,-9.3638682e+02
9253,1.8504000e-01,4.2898054e+03,1.3234439e+02,-9.4083303e+02
9254,1.8506000e-01,4.2838162e+03,1.3323033e+02,-9.4525047e+02
9255,1.8508000e-01,4.2776720e+03,1.3407626e+02,-9.4966830e+02
9256,1.8510000e-01,4.2713607e+03,1.3488638e+02,-9.5406365e+02
9257,1.8512000e-01,4.2648847e+03,1.3565602e+02,-9.5841846e+02
9258,1.8514000e-01,4.2582424e+03,1.3640509e+02,-9.6275655e+02
9259,1.8516000e-01,4.2514219e+03,1.3711374e+02,-9.6704069e+02
9260,1.8518000e-01,4.2444235e+03,1.3778861e+02,-9.7126107e+02
9261,1.8520000e-01,4.2372341e+03,1.3845680e+02,-9.7542061e+02
9262,1.8522000e-01,4.2298584e+03,1.3909040e+02,-9.7949429e+02
9263,1.8524000e-01,4.2222879e+03,1.3968853e+02,-9.8345825e+02
9264,1.8526000e-01,4.2145127e+03,1.4026210e+02,-9.8730569e+02
9265,1.8528000e-01,4.2065294e+03,1.4082025e+02,-9.9103818e+02
9266,1.8530000e-01,4.1983447e+03,1.4135819e+02,-9.9463914e+02
9267,1.8532000e-01,4.1899583e+03,1.4188420e+02,-9.9815546e+02
9268,1.8534000e-01,4.1813816e+03,1.4241135e+02,-1.0016002e+03
9269,1.8536000e-01,4.1726265e+03,1.4293060e+02,-1.0049747e+03
9270,1.8538000e-01,4.1637022e+03,1.4343869e+02,-1.0082863e+03
9271,1.8540000e-01,4.1546125e+03,1.4393090e+02,-1.0115361e+03
9272,1.8542000e-01,4.1453581e+03,1.4440458e+02,-1.0147241e+03
9273,1.8544000e-01,4.1359383e+03,1.4485834e+02,-1.0178494e+03
9274,1.8546000e-01,4.1263537e+03,1.4530832e+02,-1.0209095e+03
9275,1.8548000e-01,4.1166017e+03,1.4573759e+02,-1.0239078e+03
9276,1.8550000e-01,4.1066788e+03,1.4614210e+02,-1.0268394e+03
9277,1.8552000e-01,4.0965826e+03,1.4652280e+02,-1.0297026e+03
9278,1.8554000e-01,4.0863108e+03,1.4688062e+02,-1.0324960e+03
9279,1.8556000e-01,4.0758618e+03,1.4721440e+02,-1.0352148e+03
9280,1.8558000e-01,4.0652342e+03,1.4752710e+02,-1.0378612e+03
9281,1.8560000e-01,4.0544250e+03,1.4781875e+02,-1.0404333e+03
9282,1.8562000e-01,4.0434291e+03,1.4807307e+02,-1.0429309e+03
9283,1.8564000e-01,4.0322435e+03,1.4830872e+02,-1.0453508e+03
9284,1.8566000e-01,4.0208659e+03,1.4852717e+02,-1.0476911e+03
9285,1.8568000e-01,4.0092942e+03,1.4872773e+02,-1.0499502e+03
9286,1.8570000e-01,3.9975249e+03,1.4891104e+02,-1.0521284e+03
9287,1.8572000e-01,3.9855525e+03,1.4907452e+02,-1.0542204e+03
9288,1.8574000e-01,3.9733737e+03,1.4921809e+02,-1.0562241e+03
9289,1.8576000e-01,3.9609847e+03,1.4934152e+02,-1.0581372e+03
9290,1.8578000e-01,3.9483816e+03,1.4944466e+02,-1.0599576e+03
9291,1.8580000e-01,3.9355607e+03,1.4952733e+02,-1.0616832e+03
9292,1.8582000e-01,3.9225193e+03,1.4958829e+02,-1.0633100e+03
9293,1.8584000e-01,3.9092579e+03,1.4964470e+02,-1.0648375e+03
9294,1.8586000e-01,3.8957725e+03,1.4967804e+02,-1.0662642e+03
9295,1.8588000e-01,3.8820578e+03,1.4968719e+02,-1.0675880e+03
9296,1.8590000e-01,3.8681093e+03,1.4967291e+02,-1.0688064e+03
9297,1.8592000e-01,3.8539222e+03,1.4963576e+02,-1.0699171e+03
9298,1.8594000e-01,3.8394919e+03,1.4957624e+02,-1.0709175e+03
9299,1.8596000e-01,3.8248123e+03,1.4949522e+02,-1.0718054e+03
9300,1.8598000e-01,3.8098748e+03,1.4939231e+02,-1.0725761e+03
9301,1.8600000e-01,3.7946743e+03,1.4926810e+02,-1.0732272e+03
9302,1.8602000e-01,3.7792069e+03,1.4912267e+02,-1.0737567e+03
9303,1.8604000e-01,3.7634680e+03,1.4895570e+02,-1.0741620e+03
9304,1.8606000e-01,3.7474527e+03,1.4876687e+02,-1.0744404e+03
9305,1.8608000e-01,3.7311560e+03,1.4855620e+02,-1.0745893e+03
9306,1.8610000e-01,3.7145739e+03,1.4832325e+02,-1.0746060e+03
9307,1.8612000e-01,3.6977057e+03,1.4806828e+02,-1.0744897e+03
9308,1.8614000e-01,3.6805449e+03,1.4777504e+02,-1.0742386e+03
9309,1.8616000e-01,3.6630862e+03,1.4746174e+02,-1.0738488e+03
9310,1.8618000e-01,3.6453249e+03,1.4712912e+02,-1.0733168e+03
9311,1.8620000e-01,3.6272562e+03,1.4677672e+02,-1.0726397e+03
9312,1.8622000e-01,3.6088748e+03,1.4640406e+02,-1.0718145e+03
9313,1.8624000e-01,3.5901750e+03,1.4601077e+02,-1.0708382e+03
9314,1.8626000e-01,3.5711501e+03,1.4559656e+02,-1.0697065e+03
9315,1.8628000e-01,3.5517896e+03,1.4516159e+02,-1.0684154e+03
9316,1.8630000e-01,3.5320983e+03,1.4470778e+02,-1.0669658e+03
9317,1.8632000e-01,3.5120854e+03,1.4423331e+02,-1.0653589e+03
9318,1.8634000e-01,3.4917525e+03,1.4373633e+02,-1.0635936e+03
9319,1.8636000e-01,3.4710921e+03,1.4321602e+02,-1.0616662e+03
9320,1.8638000e-01,3.4500917e+03,1.4267209e+02,-1.0595714e+03
9321,1.8640000e-01,3.4287374e+03,1.4210515e+02,-1.0573056e+03
9322,1.8642000e-01,3.4070197e+03,1.4151438e+02,-1.0548636e+03
9323,1.8644000e-01,3.3849245e+03,1.4090011e+02,-1.0522395e+03
9324,1.8646000e-01,3.3624407e+03,1.4026279e+02,-1.0494284e+03
9325,1.8648000e-01,3.3395595e+03,1.3960257e+02,-1.0464263e+03
9326,1.8650000e-01,3.3162748e+03,1.3893612e+02,-1.0432280e+03
9327,1.8652000e-01,3.2925787e+03,1.3824468e+02,-1.0398311e+03
9328,1.8654000e-01,3.2684635e+03,1.3752753e+02,-1.0362321e+03
9329,1.8656000e-01,3.2439214e+03,1.3678443e+02,-1.0324249e+03
9330,1.8658000e-01,3.2190214e+03,1.3673616e+02,-1.0280887e+03
9331,1.8660000e-01,3.1938242e+03,1.3714324e+02,-1.0231751e+03
9332,1.8662000e-01,3.1683514e+03,1.3764396e+02,-1.0177573e+03
9333,1.8664000e-01,3.1425945e+03,1.3802500e+02,-1.0119305e+03
9334,1.8666000e-01,3.1165281e+03,1.3820769e+02,-1.0057751e+03
9335,1.8668000e-01,3.0901203e+03,1.3818518e+02,-9.9935015e+02
9336,1.8670000e-01,3.0633374e+03,1.3795184e+02,-9.9269852e+02
9337,1.8672000e-01,3.0361507e+03,1.3756268e+02,-9.8584417e+02
9338,1.8674000e-01,3.0085362e+03,1.3704387e+02,-9.7880525e+02
9339,1.8676000e-01,2.9804817e+03,1.3641122e+02,-9.7158983e+02
9340,1.8678000e-01,2.9519717e+03,1.3570813e+02,-9.6419731e+02
9341,1.8680000e-01,2.9229900e+03,1.3491526e+02,-9.5662901e+02
9342,1.8682000e-01,2.8935218e+03,1.3404149e+02,-9.4888290e+02
9343,1.8684000e-01,2.8635528e+03,1.3309470e+02,-9.4095510e+02
9344,1.8686000e-01,2.8330684e+03,1.3205179e+02,-9.3284432e+02
9345,1.8688000e-01,2.8020580e+03,1.3095417e+02,-9.2454322e+02
9346,1.8690000e-01,2.7705126e+03,1.2980815e+02,-9.1604606e+02
9347,1.8692000e-01,2.7384257e+03,1.2864581e+02,-9.0734423e+02
9348,1.8694000e-01,2.7057882e+03,1.2743296e+02,-8.9843289e+02
9349,1.8696000e-01,2.6725836e+03,1.2617270e+02,-8.8930663e+02
9350,1.8698000e-01,2.6388054e+03,1.2486931e+02,-8.7996191e+02
9351,1.8700000e-01,2.6044482e+03,1.2349708e+02,-8.7039880e+02
9352,1.8702000e-01,2.5695079e+03,1.2209265e+02,-8.6061135e+02
9353,1.8704000e-01,2.5339801e+03,1.2065789e+02,-8.5059508e+02
9354,1.8706000e-01,2.4978599e+03,1.1922085e+02,-8.4034179e+02
9355,1.8708000e-01,2.4611414e+03,1.1774818e+02,-8.2984987e+02
9356,1.8710000e-01,2.4238194e+03,1.1623989e+02,-8.1911629e+02
9357,1.8712000e-01,2.3858897e+03,1.1469828e+02,-8.0813803e+02
9358,1.8714000e-01,2.3473482e+03,1.1309662e+02,-7.9691573e+02
9359,1.8716000e-01,2.3081921e+03,1.1147068e+02,-7.8544435e+02
9360,1.8718000e-01,2.2684191e+03,1.0982184e+02,-7.7372078e+02
9361,1.8720000e-01,2.2280277e+03,1.0815062e+02,-7.6174324e+02
9362,1.8722000e-01,2.1870179e+03,1.0648492e+02,-7.4950637e+02
9363,1.8724000e-01,2.1453902e+03,1.0479319e+02,-7.3701346e+02
9364,1.8726000e-01,2.1031560e+03,1.0307338e+02,-7.2426626e+02
9365,1.8728000e-01,2.0603136e+03,1.0132659e+02,-7.1126298e+02
9366,1.8730000e-01,2.0168601e+03,9.9553750e+01,-6.9800169e+02
9367,1.8732000e-01,1.9727942e+03,9.7757723e+01,-6.8448170e+02
9368,1.8734000e-01,1.9281142e+03,9.5911066e+01,-6.7070491e+02
9369,1.8736000e-01,1.8828200e+03,9.4048818e+01,-6.5666809e+02
9370,1.8738000e-01,1.8369128e+03,9.2143884e+01,-6.4237391e+02
9371,1.8740000e-01,1.7903962e+03,9.0229704e+01,-6.2782027e+02
9372,1.8742000e-01,1.7432750e+03,8.8277322e+01,-6.1301117e+02
9373,1.8744000e-01,1.6955551e+03,8.6319506e+01,-5.9794557e+02
9374,1.8746000e-01,1.6472437e+03,8.4355687e+01,-5.8262480e+02
9375,1.8748000e-01,1.5983485e+03,8.2384128e+01,-5.6705183e+02
9376,1.8750000e-01,1.5488776e+03,8.0403244e+01,-5.5122948e+02
9377,1.8752000e-01,1.4988398e+03,7.8384037e+01,-5.3516456e+02
9378,1.8754000e-01,1.4482443e+03,7.6360272e+01,-5.1885799e+02
9379,1.8756000e-01,1.3971011e+03,7.4331706e+01,-5.0231269e+02
9380,1.8758000e-01,1.3454211e+03,7.2296835e+01,-4.8553236e+02
9381,1.8760000e-01,1.2932146e+03,7.0222621e+01,-4.6851978e+02
9382,1.8762000e-01,1.2404778e+03,6.8147956e+01,-4.5127564e+02
9383,1.8764000e-01,1.1872255e+03,6.6074012e+01,-4.3380657e+02
9384,1.8766000e-01,1.1334759e+03,6.3998914e+01,-4.1611942e+02
9385,1.8768000e-01,1.0792477e+03,6.1893512e+01,-3.9822495e+02
9386,1.8770000e-01,1.0245588e+03,5.9790435e+01,-3.8012777e+02
9387,1.8772000e-01,9.6942725e+02,5.7688437e+01,-3.6183445e+02
9388,1.8774000e-01,9.1387133e+02,5.5585825e+01,-3.4335214e+02
9389,1.8776000e-01,8.5790962e+02,5.3481834e+01,-3.2468856e+02
9390,1.8778000e-01,8.0156152e+02,5.1408035e+01,-3.0584815e+02
9391,1.8780000e-01,7.4484697e+02,4.9327593e+01,-2.8684291e+02
9392,1.8782000e-01,6.8778618e+02,4.7240914e+01,-2.6768229e+02
9393,1.8784000e-01,6.3039783e+02,4.5149376e+01,-2.4837459e+02
9394,1.8786000e-01,5.7270101e+02,4.3055040e+01,-2.2892853e+02
9395,1.8788000e-01,5.1471681e+02,4.0959417e+01,-2.0935353e+02
9396,1.8790000e-01,4.5646857e+02,3.8834510e+01,-1.8966360e+02
9397,1.8792000e-01,3.9798030e+02,3.6719074e+01,-1.6986823e+02
9398,1.8794000e-01,3.3927722e+02,3.4609185e+01,-1.4997612e+02
9399,1.8796000e-01,2.8038431e+02,3.2505791e+01,-1.2999829e+02
9400,1.8798000e-01,2.2132669e+02,3.0408033e+01,-1.0994514e+02
9401,1.8800000e-01,1.6212913e+02,2.8315515e+01,-8.9827086e+01
9402,1.8802000e-01,1.0281632e+02,2.6228405e+01,-6.9654681e+01
9403,1.8804000e-01,4.3413011e+01,2.4147286e+01,-4.9438642e+01
9404,1.8806000e-01,-1.6055821e+01,2.2072958e+01,-2.9189880e+01
9405,1.8808000e-01,-7.5564972e+01,2.0006292e+01,-8.9194757e+00
9406,1.8810000e-01,-1.3509075e+02,1.7954068e+01,1.1351845e+01
9407,1.8812000e-01,-1.9458794e+02,1.5910751e+01,3.1613115e+01
9408,1.8814000e-01,-2.5403411e+02,1.3906535e+01,5.1854533e+01
9409,1.8816000e-01,-3.1340663e+02,1.1900236e+01,7.2067476e+01
9410,1.8818000e-01,-3.7268392e+02,9.8960953e+00,9.2242893e+01
9411,1.8820000e-01,-4.3184379e+02,7.8984352e+00,1.1237081e+02
9412,1.8822000e-01,-4.9086330e+02,5.9102510e+00,1.3244097e+02
9413,1.8824000e-01,-5.4971900e+02,3.9337573e+00,1.5244295e+02
9414,1.8826000e-01,-6.0838649e+02,1.9724950e+00,1.7236461e+02
9415,1.8828000e-01,-6.6683906e+02,-9.9618782e-04,1.9219083e+02
9416,1.8830000e-01,-7.2505260e+02,-1.9527198e+00,2.1191419e+02
9417,1.8832000e-01,-7.8300458e+02,-3.8831755e+00,2.3152599e+02
9418,1.8834000e-01,-8.4067398e+02,-5.7933137e+00,2.5101750e+02
9419,1.8836000e-01,-8.9804058e+02,-7.6831986e+00,2.7037990e+02
9420,1.8838000e-01,-9.5508171e+02,-9.5504942e+00,2.8960201e+02
9421,1.8840000e-01,-1.0117742e+03,-1.1395877e+01,3.0867408e+02
9422,1.8842000e-01,-1.0680972e+03,-1.3219680e+01,3.2758738e+02
9423,1.8844000e-01,-1.1240321e+03,-1.5021620e+01,3.4633396e+02
9424,1.8846000e-01,-1.1795622e+03,-1.6800994e+01,3.6490638e+02
9425,1.8848000e-01,-1.2346712e+03,-1.8556916e+01,3.8329739e+02
9426,1.8850000e-01,-1.2893397e+03,-2.0286971e+01,4.0149754e+02
9427,1.8852000e-01,-1.3435477e+03,-2.1991627e+01,4.1949862e+02
9428,1.8854000e-01,-1.3972801e+03,-2.3649134e+01,4.3729711e+02
9429,1.8856000e-01,-1.4505221e+03,-2.5286530e+01,4.5488459e+02
9430,1.8858000e-01,-1.5032610e+03,-2.6901788e+01,4.7225487e+02
9431,1.8860000e-01,-1.5554849e+03,-2.8492375e+01,4.8940239e+02
9432,1.8862000e-01,-1.6071786e+03,-3.0055477e+01,5.0631984e+02
9433,1.8864000e-01,-1.6583263e+03,-3.1590912e+01,5.2300097e+02
9434,1.8866000e-01,-1.7089154e+03,-3.3098496e+01,5.3944081e+02
9435,1.8868000e-01,-1.7589468e+03,-3.4600842e+01,5.5562629e+02
9436,1.8870000e-01,-1.8084059e+03,-3.6083001e+01,5.7155805e+02
9437,1.8872000e-01,-1.8572803e+03,-3.7529079e+01,5.8723527e+02
9438,1.8874000e-01,-1.9055590e+03,-3.8939657e+01,6.0265536e+02
9439,1.8876000e-01,-1.9532334e+03,-4.0315530e+01,6.1781547e+02
9440,1.8878000e-01,-2.0002973e+03,-4.1657245e+01,6.3271314e+02
9441,1.8880000e-01,-2.0467467e+03,-4.2964945e+01,6.4734661e+02
9442,1.8882000e-01,-2.0925749e+03,-4.4246098e+01,6.6172677e+02
9443,1.8884000e-01,-2.1377963e+03,-4.5489782e+01,6.7584597e+02
9444,1.8886000e-01,-2.1824059e+03,-4.6694937e+01,6.8970016e+02
9445,1.8888000e-01,-2.2263986e+03,-4.7861748e+01,7.0328657e+02
9446,1.8890000e-01,-2.2697713e+03,-4.8990882e+01,7.1660353e+02
9447,1.8892000e-01,-2.3125183e+03,-5.0083788e+01,7.2964911e+02
9448,1.8894000e-01,-2.3546351e+03,-5.1140977e+01,7.4242093e+02
9449,1.8896000e-01,-2.3961176e+03,-5.2178891e+01,7.5491494e+02
9450,1.8898000e-01,-2.4369676e+03,-5.3177745e+01,7.6713339e+02
9451,1.8900000e-01,-2.4771907e+03,-5.4123314e+01,7.7908082e+02
9452,1.8902000e-01,-2.5167863e+03,-5.5036842e+01,7.9075621e+02
9453,1.8904000e-01,-2.5557526e+03,-5.5917578e+01,8.0215840e+02
9454,1.8906000e-01,-2.5940897e+03,-5.6764366e+01,8.1328713e+02
9455,1.8908000e-01,-2.6318006e+03,-5.7576313e+01,8.2414330e+02
9456,1.8910000e-01,-2.6688905e+03,-5.8352909e+01,8.3472858e+02
9457,1.8912000e-01,-2.7053618e+03,-5.9095761e+01,8.4504507e+02
9458,1.8914000e-01,-2.7412173e+03,-5.9804203e+01,8.5509368e+02
9459,1.8916000e-01,-2.7764611e+03,-6.0477718e+01,8.6487585e+02
9460,1.8918000e-01,-2.8110995e+03,-6.1115985e+01,8.7439360e+02
9461,1.8920000e-01,-2.8451395e+03,-6.1718951e+01,8.8364934e+02
9462,1.8922000e-01,-2.8785880e+03,-6.2284867e+01,8.9264800e+02
9463,1.8924000e-01,-2.9114420e+03,-6.2807936e+01,9.0139429e+02
9464,1.8926000e-01,-2.9437078e+03,-6.3294665e+01,9.0988632e+02
9465,1.8928000e-01,-2.9753931e+03,-6.3748849e+01,9.1812478e+02
9466,1.8930000e-01,-3.0065066e+03,-6.4171120e+01,9.2611195e+02
9467,1.8932000e-01,-3.0370560e+03,-6.4562989e+01,9.3385125e+02
9468,1.8934000e-01,-3.0670482e+03,-6.4923981e+01,9.4134525e+02
9469,1.8936000e-01,-3.0964901e+03,-6.5253446e+01,9.4859580e+02
9470,1.8938000e-01,-3.1253888e+03,-6.5551412e+01,9.5560539e+02
9471,1.8940000e-01,-3.1537512e+03,-6.5818150e+01,9.6237670e+02
9472,1.8942000e-01,-3.1815835e+03,-6.6053997e+01,9.6891234e+02
9473,1.8944000e-01,-3.2088921e+03,-6.6259592e+01,9.7521507e+02
9474,1.8946000e-01,-3.2356835e+03,-6.6435509e+01,9.8128779e+02
