No,TIME,Acc_TX@StRq3,Acc_TY@StRq3,Acc_TZ@StRq3
15248,3.0494000e-01,-1.2742769e+06,1.9341332e+04,2.7960344e+05
15249,3.0496000e-01,-1.2890346e+06,1.2498254e+04,2.9795482e+05
15250,3.0498000e-01,-1.3051148e+06,3.3450306e+03,3.1305116e+05
15251,3.0500000e-01,-1.3225705e+06,-6.6091039e+03,3.2550868e+05
15252,3.0502000e-01,-1.3411993e+06,-1.5067543e+04,3.3620348e+05
15253,3.0504000e-01,-1.3607079e+06,-2.2178780e+04,3.4562781e+05
15254,3.0506000e-01,-1.3808087e+06,-2.8394228e+04,3.5433090e+05
15255,3.0508000e-01,-1.4017835e+06,-3.3799283e+04,3.6275426e+05
15256,3.0510000e-01,-1.4237784e+06,-3.7560431e+04,3.7128964e+05
15257,3.0512000e-01,-1.4468719e+06,-4.1490686e+04,3.7996841e+05
15258,3.0514000e-01,-1.4710056e+06,-4.5239728e+04,3.8887028e+05
15259,3.0516000e-01,-1.4961084e+06,-4.9708963e+04,3.9792249e+05
15260,3.0518000e-01,-1.5218220e+06,-5.3048566e+04,4.0724044e+05
15261,3.0520000e-01,-1.5479266e+06,-5.5794764e+04,4.1679679e+05
15262,3.0522000e-01,-1.5743620e+06,-5.7266590e+04,4.2670635e+05
15263,3.0524000e-01,-1.6012314e+06,-5.9384258e+04,4.3684223e+05
15264,3.0526000e-01,-1.6286587e+06,-6.1721214e+04,4.4728795e+05
15265,3.0528000e-01,-1.6569353e+06,-6.3948928e+04,4.5807057e+05
15266,3.0530000e-01,-1.6856094e+06,-6.7021683e+04,4.6893902e+05
15267,3.0532000e-01,-1.7143947e+06,-6.9137410e+04,4.7997054e+05
15268,3.0534000e-01,-1.7432954e+06,-7.0854259e+04,4.9117405e+05
15269,3.0536000e-01,-1.7724153e+06,-7.1482335e+04,5.0269836e+05
15270,3.0538000e-01,-1.8018514e+06,-7.2869422e+04,5.1440259e+05
15271,3.0540000e-01,-1.8316469e+06,-7.4505666e+04,5.2629413e+05
15272,3.0542000e-01,-1.8616821e+06,-7.6228707e+04,5.3836016e+05
15273,3.0544000e-01,-1.8919139e+06,-7.8837283e+04,5.5044622e+05
15274,3.0546000e-01,-1.9223480e+06,-8.0522710e+04,5.6270796e+05
15275,3.0548000e-01,-1.9530276e+06,-8.1832580e+04,5.7515862e+05
15276,3.0550000e-01,-1.9839797e+06,-8.3023015e+04,5.8779238e+05
15277,3.0552000e-01,-2.0150404e+06,-8.4281135e+04,6.0056287e+05
15278,3.0554000e-01,-2.0460418e+06,-8.4559607e+04,6.1349017e+05
15279,3.0556000e-01,-2.0769327e+06,-8.5516226e+04,6.2632030e+05
15280,3.0558000e-01,-2.1074372e+06,-8.6738991e+04,6.3905077e+05
15281,3.0560000e-01,-2.1379514e+06,-8.8009776e+04,6.5182383e+05
15282,3.0562000e-01,-2.1686659e+06,-8.9242746e+04,6.6470397e+05
15283,3.0564000e-01,-2.1995454e+06,-9.1461914e+04,6.7759305e+05
15284,3.0566000e-01,-2.2304845e+06,-9.2796762e+04,6.9057435e+05
15285,3.0568000e-01,-2.2613978e+06,-9.3744770e+04,7.0360243e+05
15286,3.0570000e-01,-2.2922479e+06,-9.5495163e+04,7.1652500e+05
15287,3.0572000e-01,-2.3229856e+06,-9.6372691e+04,7.2947130e+05
15288,3.0574000e-01,-2.3535154e+06,-9.7883071e+04,7.4226580e+05
15289,3.0576000e-01,-2.3836771e+06,-9.7683582e+04,7.5516125e+05
15290,3.0578000e-01,-2.4134191e+06,-9.8064810e+04,7.6793341e+05
15291,3.0580000e-01,-2.4427701e+06,-9.9614490e+04,7.8042948e+05
15292,3.0582000e-01,-2.4717559e+06,-1.0036932e+05,7.9280544e+05
15293,3.0584000e-01,-2.5003727e+06,-1.0082384e+05,8.0505819e+05
15294,3.0586000e-01,-2.5286400e+06,-1.0213964e+05,8.1706163e+05
15295,3.0588000e-01,-2.5565312e+06,-1.0262757e+05,8.2896637e+05
15296,3.0590000e-01,-2.5839985e+06,-1.0295967e+05,8.4077825e+05
15297,3.0592000e-01,-2.6110159e+06,-1.0434835e+05,8.5247770e+05
15298,3.0594000e-01,-2.6380010e+06,-1.0479202e+05,8.6410456e+05
15299,3.0596000e-01,-2.6644207e+06,-1.0489820e+05,8.7548346e+05
15300,3.0598000e-01,-2.6899034e+06,-1.0488733e+05,8.8646191e+05
15301,3.0600000e-01,-2.7142863e+06,-1.0584191e+05,8.9689030e+05
15302,3.0602000e-01,-2.7376062e+06,-1.0604927e+05,9.0694521e+05
15303,3.0604000e-01,-2.7599938e+06,-1.0609126e+05,9.1667709e+05
15304,3.0606000e-01,-2.7815372e+06,-1.0612350e+05,9.2608225e+05
15305,3.0608000e-01,-2.8022319e+06,-1.0517649e+05,9.3526179e+05
15306,3.0610000e-01,-2.8220107e+06,-1.0509735e+05,9.4400406e+05
15307,3.0612000e-01,-2.8408179e+06,-1.0515358e+05,9.5226503e+05
15308,3.0614000e-01,-2.8586077e+06,-1.0529313e+05,9.6005411e+05
15309,3.0616000e-01,-2.8753339e+06,-1.0542525e+05,9.6736878e+05
15310,3.0618000e-01,-2.8909557e+06,-1.0552338e+05,9.7419877e+05
15311,3.0620000e-01,-2.9054399e+06,-1.0558159e+05,9.8053109e+05
15312,3.0622000e-01,-2.9187482e+06,-1.0656854e+05,9.8622323e+05
15313,3.0624000e-01,-2.9308804e+06,-1.0665827e+05,9.9144533e+05
15314,3.0626000e-01,-2.9418088e+06,-1.0634854e+05,9.9614496e+05
15315,3.0628000e-01,-2.9514747e+06,-1.0602997e+05,1.0003129e+06
15316,3.0630000e-01,-2.9598517e+06,-1.0573488e+05,1.0039580e+06
15317,3.0632000e-01,-2.9669566e+06,-1.0545061e+05,1.0070759e+06
15318,3.0634000e-01,-2.9728139e+06,-1.0515827e+05,1.0096630e+06
15319,3.0636000e-01,-2.9774378e+06,-1.0484113e+05,1.0117156e+06
15320,3.0638000e-01,-2.9808293e+06,-1.0448843e+05,1.0132278e+06
15321,3.0640000e-01,-2.9829687e+06,-1.0388599e+05,1.0138448e+06
15322,3.0642000e-01,-2.9831482e+06,-1.0345842e+05,1.0138375e+06
15323,3.0644000e-01,-2.9819059e+06,-1.0213480e+05,1.0134111e+06
15324,3.0646000e-01,-2.9794666e+06,-1.0164758e+05,1.0124532e+06
15325,3.0648000e-01,-2.9759231e+06,-1.0136681e+05,1.0109800e+06
15326,3.0650000e-01,-2.9713638e+06,-1.0092686e+05,1.0088873e+06
15327,3.0652000e-01,-2.9657899e+06,-1.0056982e+05,1.0063636e+06
15328,3.0654000e-01,-2.9591361e+06,-1.0009428e+05,1.0033946e+06
15329,3.0656000e-01,-2.9513118e+06,-9.9501689e+04,9.9993351e+05
15330,3.0658000e-01,-2.9422285e+06,-9.9758156e+04,9.9581040e+05
15331,3.0660000e-01,-2.9319094e+06,-9.9117035e+04,9.9120294e+05
15332,3.0662000e-01,-2.9203407e+06,-9.8133313e+04,9.8606473e+05
15333,3.0664000e-01,-2.9075361e+06,-9.7098393e+04,9.8041818e+05
15334,3.0666000e-01,-2.8935811e+06,-9.6078771e+04,9.7429714e+05
15335,3.0668000e-01,-2.8785206e+06,-9.5056149e+04,9.6770709e+05
15336,3.0670000e-01,-2.8623791e+06,-9.4018943e+04,9.6065620e+05
15337,3.0672000e-01,-2.8451867e+06,-9.2954608e+04,9.5315440e+05
15338,3.0674000e-01,-2.8269780e+06,-9.1855660e+04,9.4521412e+05
15339,3.0676000e-01,-2.8077885e+06,-9.0719515e+04,9.3684907e+05
15340,3.0678000e-01,-2.7876134e+06,-8.9492327e+04,9.2801556e+05
15341,3.0680000e-01,-2.7664614e+06,-8.8251300e+04,9.1875848e+05
15342,3.0682000e-01,-2.7443928e+06,-8.7010862e+04,9.0911916e+05
15343,3.0684000e-01,-2.7214815e+06,-8.5761413e+04,8.9913046e+05
15344,3.0686000e-01,-2.6978540e+06,-8.3761229e+04,8.8893324e+05
15345,3.0688000e-01,-2.6734861e+06,-8.2393262e+04,8.7838438e+05
15346,3.0690000e-01,-2.6483959e+06,-8.1166619e+04,8.6749615e+05
15347,3.0692000e-01,-2.6226061e+06,-7.9906847e+04,8.5629194e+05
15348,3.0694000e-01,-2.5960846e+06,-7.8513153e+04,8.4472599e+05
15349,3.0696000e-01,-2.5688314e+06,-7.7082227e+04,8.3285193e+05
15350,3.0698000e-01,-2.5409273e+06,-7.5644600e+04,8.2072444e+05
15351,3.0700000e-01,-2.5124778e+06,-7.4196498e+04,8.0838843e+05
15352,3.0702000e-01,-2.4835725e+06,-7.2724761e+04,7.9587472e+05
15353,3.0704000e-01,-2.4542732e+06,-7.1219042e+04,7.8320193e+05
15354,3.0706000e-01,-2.4246189e+06,-6.9674983e+04,7.7038062e+05
15355,3.0708000e-01,-2.3946357e+06,-6.8094073e+04,7.5741981e+05
15356,3.0710000e-01,-2.3642544e+06,-6.6402917e+04,7.4424641e+05
15357,3.0712000e-01,-2.3334474e+06,-6.4707248e+04,7.3089876e+05
15358,3.0714000e-01,-2.3022643e+06,-6.3272127e+04,7.1788720e+05
15359,3.0716000e-01,-2.2715685e+06,-6.1580863e+04,7.0479069e+05
15360,3.0718000e-01,-2.2409518e+06,-5.9765277e+04,6.9156981e+05
15361,3.0720000e-01,-2.2101815e+06,-5.7913846e+04,6.7822167e+05
15362,3.0722000e-01,-2.1794458e+06,-5.6652004e+04,6.6453678e+05
15363,3.0724000e-01,-2.1483613e+06,-5.5146428e+04,6.5074322e+05
15364,3.0726000e-01,-2.1167615e+06,-5.3927734e+04,6.3678365e+05
15365,3.0728000e-01,-2.0848217e+06,-5.2132138e+04,6.2282791e+05
15366,3.0730000e-01,-2.0528062e+06,-4.9693667e+04,6.0901485e+05
15367,3.0732000e-01,-2.0208006e+06,-4.7743726e+04,5.9522895e+05
15368,3.0734000e-01,-1.9888831e+06,-4.5955017e+04,5.8147477e+05
15369,3.0736000e-01,-1.9570906e+06,-4.4192371e+04,5.6776243e+05
15370,3.0738000e-01,-1.9250878e+06,-4.1938452e+04,5.5420923e+05
15371,3.0740000e-01,-1.8930706e+06,-3.9881536e+04,5.4059937e+05
15372,3.0742000e-01,-1.8611889e+06,-3.8105700e+04,5.2696905e+05
15373,3.0744000e-01,-1.8295815e+06,-3.6463178e+04,5.1339407e+05
15374,3.0746000e-01,-1.7983320e+06,-3.4848245e+04,4.9992330e+05
15375,3.0748000e-01,-1.7674669e+06,-3.3214280e+04,4.8657717e+05
15376,3.0750000e-01,-1.7369771e+06,-3.1550618e+04,4.7335966e+05
15377,3.0752000e-01,-1.7067173e+06,-2.9842469e+04,4.6021175e+05
15378,3.0754000e-01,-1.6766081e+06,-2.8141099e+04,4.4713212e+05
15379,3.0756000e-01,-1.6467010e+06,-2.6459675e+04,4.3414891e+05
15380,3.0758000e-01,-1.6170983e+06,-2.4790260e+04,4.2129631e+05
15381,3.0760000e-01,-1.5878823e+06,-2.3123813e+04,4.0859818e+05
15382,3.0762000e-01,-1.5590914e+06,-2.1458195e+04,3.9606470e+05
15383,3.0764000e-01,-1.5307260e+06,-1.9795868e+04,3.8369462e+05
15384,3.0766000e-01,-1.5026408e+06,-1.8124731e+04,3.7141914e+05
15385,3.0768000e-01,-1.4747594e+06,-1.6484862e+04,3.5922445e+05
15386,3.0770000e-01,-1.4471298e+06,-1.4886244e+04,3.4714224e+05
15387,3.0772000e-01,-1.4198475e+06,-1.3316634e+04,3.3520682e+05
15388,3.0774000e-01,-1.3929874e+06,-1.1764047e+04,3.2344085e+05
15389,3.0776000e-01,-1.3665803e+06,-1.0223649e+04,3.1185258e+05
15390,3.0778000e-01,-1.3405079e+06,-8.6952206e+03,3.0040251e+05
15391,3.0780000e-01,-1.3147021e+06,-7.2100276e+03,2.8907614e+05
15392,3.0782000e-01,-1.2892005e+06,-5.7611597e+03,2.7788692e+05
15393,3.0784000e-01,-1.2640268e+06,-4.3298132e+03,2.6683915e+05
15394,3.0786000e-01,-1.2392182e+06,-2.9174362e+03,2.5594682e+05
15395,3.0788000e-01,-1.2148265e+06,-1.5203581e+03,2.4522457e+05
15396,3.0790000e-01,-1.1908903e+06,-1.3566569e+02,2.3468182e+05
15397,3.0792000e-01,-1.1673093e+06,1.2256349e+03,2.2429087e+05
15398,3.0794000e-01,-1.1440253e+06,2.5572749e+03,2.1403591e+05
15399,3.0796000e-01,-1.1210303e+06,3.8671973e+03,2.0390259e+05
15400,3.0798000e-01,-1.0983783e+06,5.1583369e+03,1.9389355e+05
15401,3.0800000e-01,-1.0761432e+06,6.4265035e+03,1.8404190e+05
15402,3.0802000e-01,-1.0543799e+06,7.6738222e+03,1.7436885e+05
15403,3.0804000e-01,-1.0331541e+06,9.1490399e+03,1.6492561e+05
15404,3.0806000e-01,-1.0122833e+06,1.0348863e+04,1.5562586e+05
15405,3.0808000e-01,-9.9167264e+05,1.1450512e+04,1.4644209e+05
15406,3.0810000e-01,-9.7134146e+05,1.2525043e+04,1.3738178e+05
15407,3.0812000e-01,-9.5136329e+05,1.3592383e+04,1.2846711e+05
15408,3.0814000e-01,-9.3180222e+05,1.4653729e+04,1.1971648e+05
15409,3.0816000e-01,-9.1268671e+05,1.5703031e+04,1.1113816e+05
15410,3.0818000e-01,-8.9401134e+05,1.6733389e+04,1.0273071e+05
15411,3.0820000e-01,-8.7562105e+05,1.7701632e+04,9.4468718e+04
15412,3.0822000e-01,-8.5742700e+05,1.8637325e+04,8.6299009e+04
15413,3.0824000e-01,-8.3946374e+05,1.9552902e+04,7.8222549e+04
15414,3.0826000e-01,-8.2182056e+05,2.0453435e+04,7.0271211e+04
15415,3.0828000e-01,-8.0457398e+05,2.1341143e+04,6.2472385e+04
15416,3.0830000e-01,-7.8775614e+05,2.2209847e+04,5.4849140e+04
15417,3.0832000e-01,-7.7136280e+05,2.3057022e+04,4.7404143e+04
15418,3.0834000e-01,-7.5530409e+05,2.3897273e+04,4.0160507e+04
15419,3.0836000e-01,-7.3942270e+05,2.4617832e+04,3.3029163e+04
15420,3.0838000e-01,-7.2370449e+05,2.5327314e+04,2.5987707e+04
15421,3.0840000e-01,-7.0822115e+05,2.6053800e+04,1.9047976e+04
15422,3.0842000e-01,-6.9305711e+05,2.6793140e+04,1.2230534e+04
15423,3.0844000e-01,-6.7825789e+05,2.7522086e+04,5.5731700e+03
15424,3.0846000e-01,-6.6384259e+05,2.8245143e+04,-9.4649410e+02
15425,3.0848000e-01,-6.4976177e+05,2.8880955e+04,-7.3167139e+03
15426,3.0850000e-01,-6.3596368e+05,2.9455010e+04,-1.3553565e+04
15427,3.0852000e-01,-6.2244309e+05,3.0008060e+04,-1.9669863e+04
15428,3.0854000e-01,-6.0921994e+05,3.0565770e+04,-2.5671454e+04
15429,3.0856000e-01,-5.9630582e+05,3.1130083e+04,-3.1552895e+04
15430,3.0858000e-01,-5.8367917e+05,3.1674262e+04,-3.7256863e+04
15431,3.0860000e-01,-5.7132597e+05,3.2220601e+04,-4.2815436e+04
15432,3.0862000e-01,-5.5922614e+05,3.2758081e+04,-4.8252759e+04
15433,3.0864000e-01,-5.4736131e+05,3.3285025e+04,-5.3585514e+04
15434,3.0866000e-01,-5.3571689e+05,3.3797903e+04,-5.8823301e+04
15435,3.0868000e-01,-5.2428054e+05,3.4285717e+04,-6.3954062e+04
15436,3.0870000e-01,-5.1306307e+05,3.4740906e+04,-6.8952043e+04
15437,3.0872000e-01,-5.0207841e+05,3.5184272e+04,-7.3834456e+04
15438,3.0874000e-01,-4.9132486e+05,3.5619941e+04,-7.8615347e+04
15439,3.0876000e-01,-4.8074928e+05,3.6059999e+04,-8.3317337e+04
15440,3.0878000e-01,-4.7029757e+05,3.6457882e+04,-8.7888305e+04
15441,3.0880000e-01,-4.5998999e+05,3.6965755e+04,-9.2294307e+04
15442,3.0882000e-01,-4.4984542e+05,3.7348342e+04,-9.6591794e+04
15443,3.0884000e-01,-4.3989160e+05,3.7699232e+04,-1.0079992e+05
15444,3.0886000e-01,-4.3012407e+05,3.8010076e+04,-1.0482270e+05
15445,3.0888000e-01,-4.2057458e+05,3.8341494e+04,-1.0871509e+05
15446,3.0890000e-01,-4.1125971e+05,3.8718218e+04,-1.1255221e+05
15447,3.0892000e-01,-4.0215185e+05,3.9067785e+04,-1.1623344e+05
15448,3.0894000e-01,-3.9322774e+05,3.9424368e+04,-1.1979451e+05
15449,3.0896000e-01,-3.8444255e+05,3.9752307e+04,-1.2317431e+05
15450,3.0898000e-01,-3.7582589e+05,4.0072514e+04,-1.2637582e+05
15451,3.0900000e-01,-3.6748264e+05,4.0371643e+04,-1.2933777e+05
15452,3.0902000e-01,-3.5962937e+05,4.0711890e+04,-1.3207917e+05
15453,3.0904000e-01,-3.5231165e+05,4.1125382e+04,-1.3464784e+05
15454,3.0906000e-01,-3.4546952e+05,4.1604974e+04,-1.3709403e+05
15455,3.0908000e-01,-3.3900810e+05,4.2127410e+04,-1.3945941e+05
15456,3.0910000e-01,-3.3283430e+05,4.2676742e+04,-1.4177403e+05
15457,3.0912000e-01,-3.2687063e+05,4.3232492e+04,-1.4405893e+05
15458,3.0914000e-01,-3.2106351e+05,4.3943130e+04,-1.4631160e+05
15459,3.0916000e-01,-3.1535985e+05,4.4491130e+04,-1.4856688e+05
15460,3.0918000e-01,-3.0972851e+05,4.4950662e+04,-1.5082815e+05
15461,3.0920000e-01,-3.0414785e+05,4.5361169e+04,-1.5309480e+05
15462,3.0922000e-01,-2.9860501e+05,4.5734637e+04,-1.5536532e+05
15463,3.0924000e-01,-2.9311865e+05,4.6072863e+04,-1.5763407e+05
15464,3.0926000e-01,-2.8770225e+05,4.6380548e+04,-1.5989689e+05
15465,3.0928000e-01,-2.8235970e+05,4.6658898e+04,-1.6215180e+05
15466,3.0930000e-01,-2.7706559e+05,4.6906964e+04,-1.6440139e+05
15467,3.0932000e-01,-2.7178710e+05,4.7121815e+04,-1.6664938e+05
15468,3.0934000e-01,-2.6650018e+05,4.7302728e+04,-1.6889781e+05
15469,3.0936000e-01,-2.6119317e+05,4.7451313e+04,-1.7114651e+05
15470,3.0938000e-01,-2.5586466e+05,4.7570395e+04,-1.7339370e+05
15471,3.0940000e-01,-2.5051928e+05,4.7663024e+04,-1.7563667e+05
15472,3.0942000e-01,-2.4517439e+05,4.8009269e+04,-1.7811785e+05
15473,3.0944000e-01,-2.3958100e+05,4.8108671e+04,-1.8061001e+05
15474,3.0946000e-01,-2.3388453e+05,4.8051133e+04,-1.8303883e+05
15475,3.0948000e-01,-2.2821873e+05,4.7778296e+04,-1.8541908e+05
15476,3.0950000e-01,-2.2265448e+05,4.7614574e+04,-1.8774072e+05
15477,3.0952000e-01,-2.1718420e+05,4.7504632e+04,-1.9002019e+05
15478,3.0954000e-01,-2.1178303e+05,4.7409271e+04,-1.9227215e+05
15479,3.0956000e-01,-2.0643550e+05,4.7312243e+04,-1.9450494e+05
15480,3.0958000e-01,-2.0113836e+05,4.7207311e+04,-1.9672178e+05
15481,3.0960000e-01,-1.9589461e+05,4.7091039e+04,-1.9892279e+05
15482,3.0962000e-01,-1.9070805e+05,4.6960544e+04,-2.0110663e+05
15483,3.0964000e-01,-1.8559364e+05,4.6775303e+04,-2.0320397e+05
15484,3.0966000e-01,-1.8070216e+05,4.6613074e+04,-2.0528806e+05
15485,3.0968000e-01,-1.7595641e+05,4.6466876e+04,-2.0738749e+05
15486,3.0970000e-01,-1.7127387e+05,4.6308955e+04,-2.0949857e+05
15487,3.0972000e-01,-1.6660796e+05,4.6121242e+04,-2.1161045e+05
15488,3.0974000e-01,-1.6193975e+05,4.5900920e+04,-2.1371205e+05
15489,3.0976000e-01,-1.5723735e+05,4.5606827e+04,-2.1569898e+05
15490,3.0978000e-01,-1.5244806e+05,4.5342194e+04,-2.1776413e+05
15491,3.0980000e-01,-1.4763854e+05,4.5086905e+04,-2.1990937e+05
15492,3.0982000e-01,-1.4286285e+05,4.4804940e+04,-2.2211560e+05
15493,3.0984000e-01,-1.3814419e+05,4.4481564e+04,-2.2436488e+05
15494,3.0986000e-01,-1.3352147e+05,4.4184869e+04,-2.2682536e+05
15495,3.0988000e-01,-1.2899594e+05,4.3765855e+04,-2.2921300e+05
15496,3.0990000e-01,-1.2452688e+05,4.3252822e+04,-2.3153632e+05
15497,3.0992000e-01,-1.2005387e+05,4.2610338e+04,-2.3360236e+05
15498,3.0994000e-01,-1.1558554e+05,4.2082880e+04,-2.3583601e+05
15499,3.0996000e-01,-1.1118541e+05,4.1642767e+04,-2.3852669e+05
15500,3.0998000e-01,-1.0683394e+05,4.1015987e+04,-2.4124352e+05
15501,3.1000000e-01,-1.0250223e+05,4.0276835e+04,-2.4395196e+05
15502,3.1002000e-01,-9.8125900e+04,3.9377761e+04,-2.4640607e+05
15503,3.1004000e-01,-9.3778810e+04,3.8768445e+04,-2.4950200e+05
15504,3.1006000e-01,-8.9371602e+04,3.8002347e+04,-2.5273841e+05
15505,3.1008000e-01,-8.4833303e+04,3.6962982e+04,-2.5572078e+05
15506,3.1010000e-01,-8.0282104e+04,3.6262740e+04,-2.5959448e+05
15507,3.1012000e-01,-7.5538712e+04,3.5225491e+04,-2.6342634e+05
15508,3.1014000e-01,-7.0729025e+04,3.4439060e+04,-2.6831443e+05
15509,3.1016000e-01,-6.5596693e+04,3.3052543e+04,-2.7287561e+05
15510,3.1018000e-01,-6.0267365e+04,3.1912688e+04,-2.7837497e+05
15511,3.1020000e-01,-5.4430088e+04,3.0158773e+04,-2.8337746e+05
15512,3.1022000e-01,-4.8170732e+04,2.8470156e+04,-2.8865658e+05
15513,3.1024000e-01,-4.1394907e+04,2.6999566e+04,-2.9426785e+05
15514,3.1026000e-01,-3.3963754e+04,2.5137847e+04,-2.9979666e+05
15515,3.1028000e-01,-2.5797881e+04,2.2936707e+04,-3.0487037e+05
15516,3.1030000e-01,-1.6900733e+04,2.0497942e+04,-3.0923906e+05
15517,3.1032000e-01,-7.3594170e+03,1.7928981e+04,-3.1276650e+05
15518,3.1034000e-01,2.6487054e+03,1.5369098e+04,-3.1547216e+05
15519,3.1036000e-01,1.2899094e+04,1.2784674e+04,-3.1736518e+05
15520,3.1038000e-01,2.3133058e+04,1.0378388e+04,-3.1847542e+05
15521,3.1040000e-01,3.3112092e+04,8.0484144e+03,-3.1894792e+05
15522,3.1042000e-01,4.2630268e+04,6.0171387e+03,-3.1891313e+05
15523,3.1044000e-01,5.1540690e+04,4.3379836e+03,-3.1851986e+05
15524,3.1046000e-01,5.9736639e+04,2.2546662e+03,-3.1802566e+05
15525,3.1048000e-01,6.7207971e+04,9.0310162e+02,-3.1742371e+05
15526,3.1050000e-01,7.4023806e+04,2.2770434e+02,-3.1709251e+05
15527,3.1052000e-01,8.0413987e+04,-5.2096660e+02,-3.1626032e+05
15528,3.1054000e-01,8.6123899e+04,-1.1587825e+03,-3.1553108e+05
15529,3.1056000e-01,9.1280367e+04,-9.9188834e+02,-3.1481865e+05
15530,3.1058000e-01,9.5961862e+04,-1.1258103e+03,-3.1420722e+05
15531,3.1060000e-01,1.0023731e+05,-1.3489143e+03,-3.1370619e+05
15532,3.1062000e-01,1.0418920e+05,-1.4150235e+03,-3.1357627e+05
15533,3.1064000e-01,1.0800086e+05,-2.1738377e+03,-3.1341686e+05
15534,3.1066000e-01,1.1165745e+05,-2.5906479e+03,-3.1290442e+05
15535,3.1068000e-01,1.1503851e+05,-2.7334364e+03,-3.1252548e+05
15536,3.1070000e-01,1.1834557e+05,-2.1220799e+03,-3.1216438e+05
15537,3.1072000e-01,1.2164348e+05,-1.9505409e+03,-3.1188327e+05
15538,3.1074000e-01,1.2495553e+05,-1.9951683e+03,-3.1166666e+05
15539,3.1076000e-01,1.2824210e+05,-2.7073261e+03,-3.1155368e+05
15540,3.1078000e-01,1.3156883e+05,-2.9144052e+03,-3.1144318e+05
15541,3.1080000e-01,1.3499651e+05,-2.8332201e+03,-3.1131409e+05
15542,3.1082000e-01,1.3861331e+05,-2.0748089e+03,-3.1110149e+05
15543,3.1084000e-01,1.4238187e+05,-1.6116737e+03,-3.1117939e+05
15544,3.1086000e-01,1.4636337e+05,-1.5450823e+03,-3.1110543e+05
15545,3.1088000e-01,1.5036594e+05,-2.1014690e+03,-3.1099397e+05
15546,3.1090000e-01,1.5436915e+05,-2.2386898e+03,-3.1080945e+05
15547,3.1092000e-01,1.5840602e+05,-2.1365533e+03,-3.1056794e+05
15548,3.1094000e-01,1.6256283e+05,-1.5096852e+03,-3.1023343e+05
15549,3.1096000e-01,1.6680793e+05,-1.1995281e+03,-3.0987304e+05
15550,3.1098000e-01,1.7109511e+05,-1.0811330e+03,-3.0949389e+05
15551,3.1100000e-01,1.7533021e+05,-1.5763445e+03,-3.0915663e+05
15552,3.1102000e-01,1.7955332e+05,-1.8003879e+03,-3.0849164e+05
15553,3.1104000e-01,1.8376438e+05,-1.1641056e+03,-3.0788147e+05
15554,3.1106000e-01,1.8805791e+05,-7.9572929e+02,-3.0733655e+05
15555,3.1108000e-01,1.9246824e+05,-6.3000409e+02,-3.0682041e+05
15556,3.1110000e-01,1.9698708e+05,-5.6991144e+02,-3.0630968e+05
15557,3.1112000e-01,2.0152636e+05,-9.9546677e+02,-3.0583496e+05
15558,3.1114000e-01,2.0610113e+05,-1.1282529e+03,-3.0533361e+05
15559,3.1116000e-01,2.1072937e+05,-1.1385504e+03,-3.0480158e+05
15560,3.1118000e-01,2.1547113e+05,-8.1897289e+02,-3.0420793e+05
15561,3.1120000e-01,2.2029662e+05,-8.3002421e+02,-3.0360899e+05
15562,3.1122000e-01,2.2517550e+05,-1.0267119e+03,-3.0300671e+05
15563,3.1124000e-01,2.3008162e+05,-1.3005251e+03,-3.0239707e+05
15564,3.1126000e-01,2.3499841e+05,-1.6057892e+03,-3.0177716e+05
15565,3.1128000e-01,2.3986319e+05,-2.2125676e+03,-3.0117399e+05
15566,3.1130000e-01,2.4470579e+05,-2.5894740e+03,-3.0054915e+05
15567,3.1132000e-01,2.4955787e+05,-2.8756233e+03,-2.9990336e+05
15568,3.1134000e-01,2.5444298e+05,-3.1516775e+03,-2.9924038e+05
15569,3.1136000e-01,2.5937293e+05,-3.4465087e+03,-2.9856286e+05
15570,3.1138000e-01,2.6440250e+05,-3.5086316e+03,-2.9784661e+05
15571,3.1140000e-01,2.6951257e+05,-3.7018079e+03,-2.9742666e+05
15572,3.1142000e-01,2.7477938e+05,-4.1769365e+03,-2.9685068e+05
15573,3.1144000e-01,2.8009111e+05,-4.7236321e+03,-2.9617992e+05
15574,3.1146000e-01,2.8539303e+05,-5.2600361e+03,-2.9545607e+05
15575,3.1148000e-01,2.9066375e+05,-5.7673399e+03,-2.9469703e+05
15576,3.1150000e-01,2.9590994e+05,-6.2388582e+03,-2.9391569e+05
15577,3.1152000e-01,3.0111848e+05,-6.9047518e+03,-2.9314319e+05
15578,3.1154000e-01,3.0634540e+05,-7.3630666e+03,-2.9234961e+05
15579,3.1156000e-01,3.1163122e+05,-7.7362256e+03,-2.9153556e+05
15580,3.1158000e-01,3.1700995e+05,-8.0873827e+03,-2.9070624e+05
15581,3.1160000e-01,3.2249362e+05,-8.4466599e+03,-2.8986046e+05
15582,3.1162000e-01,3.2807533e+05,-8.8190927e+03,-2.8899791e+05
15583,3.1164000e-01,3.3377551e+05,-9.0149991e+03,-2.8809730e+05
15584,3.1166000e-01,3.3955549e+05,-9.3795479e+03,-2.8718615e+05
15585,3.1168000e-01,3.4539067e+05,-9.8446113e+03,-2.8626834e+05
15586,3.1170000e-01,3.5125919e+05,-1.0348348e+04,-2.8533958e+05
15587,3.1172000e-01,3.5715858e+05,-1.0848262e+04,-2.8439971e+05
15588,3.1174000e-01,3.6310343e+05,-1.1333512e+04,-2.8344709e+05
